epoc (ms),timestamp (+0700),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1638241905222,2021-11-30T10.11.45.222,59.880,126.159,-11.524,-10.549
1638241905232,2021-11-30T10.11.45.232,59.890,72.683,-11.524,-72.622
1638241905242,2021-11-30T10.11.45.242,59.900,-10.061,-1.524,-130.061
1638241905252,2021-11-30T10.11.45.252,59.910,-96.768,22.500,-169.268
1638241905262,2021-11-30T10.11.45.262,59.920,-80.854,18.720,-128.293
1638241905272,2021-11-30T10.11.45.272,59.930,-14.817,7.012,-72.256
1638241905282,2021-11-30T10.11.45.282,59.940,-56.890,-15.061,-134.817
1638241905292,2021-11-30T10.11.45.292,59.950,-97.134,56.341,-203.354
1638241905302,2021-11-30T10.11.45.302,59.960,-132.805,95.244,-139.024
1638241905312,2021-11-30T10.11.45.312,59.970,-36.707,58.659,-107.317
1638241905322,2021-11-30T10.11.45.322,59.980,-11.037,-23.415,-248.171
1638241905332,2021-11-30T10.11.45.332,59.990,-27.561,-17.683,-160.854
1638241905342,2021-11-30T10.11.45.342,60.000,-81.402,55.122,-135.000
1638241905352,2021-11-30T10.11.45.352,60.010,56.829,4.817,-116.220
1638241905362,2021-11-30T10.11.45.362,60.020,114.695,-36.098,-113.171
1638241905372,2021-11-30T10.11.45.372,60.030,110.183,-24.878,-102.805
1638241905382,2021-11-30T10.11.45.382,60.040,95.366,-2.378,-70.854
1638241905392,2021-11-30T10.11.45.392,60.050,70.610,4.695,-50.488
1638241905402,2021-11-30T10.11.45.402,60.060,56.524,2.805,-46.646
1638241905412,2021-11-30T10.11.45.412,60.070,52.988,1.220,-41.890
1638241905422,2021-11-30T10.11.45.422,60.080,48.537,1.585,-37.317
1638241905432,2021-11-30T10.11.45.432,60.090,33.841,1.341,-35.610
1638241905442,2021-11-30T10.11.45.442,60.100,17.317,2.195,-37.317
1638241905452,2021-11-30T10.11.45.452,60.110,9.695,1.524,-39.390
1638241905462,2021-11-30T10.11.45.462,60.120,10.000,-0.732,-39.512
1638241905472,2021-11-30T10.11.45.472,60.130,13.293,-3.780,-36.280
1638241905482,2021-11-30T10.11.45.482,60.140,16.463,-5.854,-30.915
1638241905492,2021-11-30T10.11.45.492,60.150,20.610,-7.073,-27.134
1638241905502,2021-11-30T10.11.45.502,60.160,24.695,-9.390,-25.915
1638241905512,2021-11-30T10.11.45.512,60.170,26.646,-11.829,-25.671
1638241905522,2021-11-30T10.11.45.522,60.180,27.805,-12.073,-25.061
1638241905532,2021-11-30T10.11.45.532,60.190,28.110,-9.939,-24.573
1638241905542,2021-11-30T10.11.45.542,60.200,28.232,-8.841,-25.122
1638241905552,2021-11-30T10.11.45.552,60.210,24.512,-9.451,-26.829
1638241905562,2021-11-30T10.11.45.562,60.220,19.390,-9.390,-28.232
1638241905572,2021-11-30T10.11.45.572,60.230,16.951,-8.232,-28.780
1638241905582,2021-11-30T10.11.45.582,60.240,14.756,-6.585,-29.329
1638241905592,2021-11-30T10.11.45.592,60.250,14.146,-4.878,-29.512
1638241905602,2021-11-30T10.11.45.602,60.260,14.756,-3.293,-29.146
1638241905612,2021-11-30T10.11.45.612,60.270,15.122,-2.256,-28.963
1638241905622,2021-11-30T10.11.45.622,60.280,14.756,-2.378,-29.024
1638241905632,2021-11-30T10.11.45.632,60.290,14.085,-2.134,-29.573
1638241905642,2021-11-30T10.11.45.642,60.300,14.329,-1.829,-30.122
1638241905652,2021-11-30T10.11.45.652,60.310,15.183,-1.524,-30.488
1638241905662,2021-11-30T10.11.45.662,60.320,16.951,-0.854,-31.098
1638241905672,2021-11-30T10.11.45.672,60.330,19.695,-0.549,-32.988
1638241905682,2021-11-30T10.11.45.682,60.340,23.354,-0.122,-34.939
1638241905692,2021-11-30T10.11.45.692,60.350,26.768,0.366,-37.744
1638241905702,2021-11-30T10.11.45.702,60.360,27.622,0.366,-41.341
1638241905712,2021-11-30T10.11.45.712,60.370,27.012,0.122,-45.305
1638241905722,2021-11-30T10.11.45.722,60.380,25.305,1.098,-49.695
1638241905732,2021-11-30T10.11.45.732,60.390,23.902,3.049,-53.659
1638241905742,2021-11-30T10.11.45.742,60.400,22.805,5.244,-58.354
1638241905752,2021-11-30T10.11.45.752,60.410,22.256,6.220,-62.378
1638241905762,2021-11-30T10.11.45.762,60.420,25.732,5.793,-64.207
1638241905772,2021-11-30T10.11.45.772,60.430,28.110,5.976,-66.707
1638241905782,2021-11-30T10.11.45.782,60.440,28.598,5.793,-70.122
1638241905792,2021-11-30T10.11.45.792,60.450,26.037,3.720,-74.817
1638241905802,2021-11-30T10.11.45.802,60.460,23.537,1.585,-81.341
1638241905812,2021-11-30T10.11.45.812,60.470,23.780,-0.183,-87.317
1638241905822,2021-11-30T10.11.45.822,60.480,24.817,-2.256,-93.049
1638241905832,2021-11-30T10.11.45.832,60.490,26.951,-3.780,-99.085
1638241905842,2021-11-30T10.11.45.842,60.500,30.305,-5.976,-102.561
1638241905852,2021-11-30T10.11.45.852,60.510,31.402,-7.744,-108.049
1638241905862,2021-11-30T10.11.45.862,60.520,31.524,-7.927,-114.024
1638241905872,2021-11-30T10.11.45.872,60.530,33.537,-8.232,-119.756
1638241905882,2021-11-30T10.11.45.882,60.540,36.098,-8.841,-124.390
1638241905892,2021-11-30T10.11.45.892,60.550,38.476,-8.841,-130.122
1638241905902,2021-11-30T10.11.45.902,60.560,38.659,-7.561,-132.988
1638241905912,2021-11-30T10.11.45.912,60.570,35.915,-6.341,-137.744
1638241905922,2021-11-30T10.11.45.922,60.580,32.988,-4.024,-143.598
1638241905932,2021-11-30T10.11.45.932,60.590,29.390,-0.854,-150.000
1638241905942,2021-11-30T10.11.45.942,60.600,26.280,3.171,-157.256
1638241905952,2021-11-30T10.11.45.952,60.610,23.537,6.037,-166.951
1638241905962,2021-11-30T10.11.45.962,60.620,21.524,10.183,-179.146
1638241905972,2021-11-30T10.11.45.972,60.630,23.902,18.415,-192.256
1638241905982,2021-11-30T10.11.45.982,60.640,27.622,28.780,-202.805
1638241905992,2021-11-30T10.11.45.992,60.650,31.951,43.110,-210.061
1638241906002,2021-11-30T10.11.46.002,60.660,27.927,58.720,-212.195
1638241906012,2021-11-30T10.11.46.012,60.670,12.866,71.037,-208.171
1638241906022,2021-11-30T10.11.46.022,60.680,12.683,72.866,-206.646
1638241906032,2021-11-30T10.11.46.032,60.690,40.427,74.451,-214.451
1638241906042,2021-11-30T10.11.46.042,60.700,59.573,82.134,-215.549
1638241906052,2021-11-30T10.11.46.052,60.710,73.049,90.732,-205.610
1638241906062,2021-11-30T10.11.46.062,60.720,107.805,95.732,-182.500
1638241906072,2021-11-30T10.11.46.072,60.730,145.427,96.098,-155.244
1638241906082,2021-11-30T10.11.46.082,60.740,179.268,95.488,-136.220
1638241906092,2021-11-30T10.11.46.092,60.750,210.671,87.805,-95.122
1638241906102,2021-11-30T10.11.46.102,60.760,232.866,77.256,-76.768
1638241906112,2021-11-30T10.11.46.112,60.770,248.963,86.159,-69.451
1638241906122,2021-11-30T10.11.46.122,60.780,233.780,80.427,-31.402
1638241906132,2021-11-30T10.11.46.132,60.790,183.598,74.695,6.402
1638241906142,2021-11-30T10.11.46.142,60.800,118.598,81.524,28.598
1638241906152,2021-11-30T10.11.46.152,60.810,57.439,95.915,63.537
1638241906162,2021-11-30T10.11.46.162,60.820,2.988,106.341,84.390
1638241906172,2021-11-30T10.11.46.172,60.830,-70.183,112.866,80.854
1638241906182,2021-11-30T10.11.46.182,60.840,-116.463,122.439,87.622
1638241906192,2021-11-30T10.11.46.192,60.850,-123.841,125.488,116.159
1638241906202,2021-11-30T10.11.46.202,60.860,-116.524,128.659,147.561
1638241906212,2021-11-30T10.11.46.212,60.870,-118.110,132.317,165.854
1638241906222,2021-11-30T10.11.46.222,60.880,-112.866,126.037,177.805
1638241906232,2021-11-30T10.11.46.232,60.890,-78.232,124.634,196.220
1638241906242,2021-11-30T10.11.46.242,60.900,-30.122,121.159,215.000
1638241906252,2021-11-30T10.11.46.252,60.910,21.098,110.732,234.512
1638241906262,2021-11-30T10.11.46.262,60.920,73.963,102.317,253.963
1638241906272,2021-11-30T10.11.46.272,60.930,109.512,94.268,269.817
1638241906282,2021-11-30T10.11.46.282,60.940,123.415,84.878,279.939
1638241906292,2021-11-30T10.11.46.292,60.950,127.439,76.402,288.963
1638241906302,2021-11-30T10.11.46.302,60.960,129.085,69.451,298.780
1638241906312,2021-11-30T10.11.46.312,60.970,127.195,61.524,308.171
1638241906322,2021-11-30T10.11.46.322,60.980,125.000,53.537,316.890
1638241906332,2021-11-30T10.11.46.332,60.990,123.476,45.915,324.878
1638241906342,2021-11-30T10.11.46.342,61.000,123.171,38.659,331.890
1638241906352,2021-11-30T10.11.46.352,61.010,127.744,31.768,337.195
1638241906362,2021-11-30T10.11.46.362,61.020,137.195,24.878,340.610
1638241906372,2021-11-30T10.11.46.372,61.030,153.902,17.195,342.744
1638241906382,2021-11-30T10.11.46.382,61.040,177.378,9.634,345.793
1638241906392,2021-11-30T10.11.46.392,61.050,204.390,4.634,349.573
1638241906402,2021-11-30T10.11.46.402,61.060,231.220,2.317,351.524
1638241906412,2021-11-30T10.11.46.412,61.070,254.207,2.622,351.341
1638241906422,2021-11-30T10.11.46.422,61.080,272.195,4.878,348.659
1638241906432,2021-11-30T10.11.46.432,61.090,290.671,7.866,342.439
1638241906442,2021-11-30T10.11.46.442,61.100,310.854,9.390,331.402
1638241906452,2021-11-30T10.11.46.452,61.110,320.549,6.280,314.085
1638241906462,2021-11-30T10.11.46.462,61.120,312.195,-4.512,288.171
1638241906472,2021-11-30T10.11.46.472,61.130,291.707,-20.549,253.171
1638241906482,2021-11-30T10.11.46.482,61.140,275.488,-22.378,229.817
1638241906492,2021-11-30T10.11.46.492,61.150,175.305,-24.573,166.402
1638241906502,2021-11-30T10.11.46.502,61.160,92.500,-23.415,116.280
1638241906512,2021-11-30T10.11.46.512,61.170,20.915,-11.280,72.866
1638241906522,2021-11-30T10.11.46.522,61.180,-38.110,-4.268,18.354
1638241906532,2021-11-30T10.11.46.532,61.190,-64.878,-4.939,-35.061
1638241906542,2021-11-30T10.11.46.542,61.200,-81.890,2.134,-77.561
1638241906552,2021-11-30T10.11.46.552,61.210,-135.488,40.854,-40.976
1638241906562,2021-11-30T10.11.46.562,61.220,-159.146,44.390,-2.012
1638241906572,2021-11-30T10.11.46.572,61.230,-50.427,-16.402,-52.805
1638241906582,2021-11-30T10.11.46.582,61.240,13.354,-33.537,-89.390
1638241906592,2021-11-30T10.11.46.592,61.250,15.915,-28.780,-94.146
1638241906622,2021-11-30T10.11.46.622,61.280,13.354,-9.390,-57.988
1638241906632,2021-11-30T10.11.46.632,61.290,-4.573,-8.780,-52.500
1638241906652,2021-11-30T10.11.46.652,61.310,20.915,-16.037,-41.707
1638241906662,2021-11-30T10.11.46.662,61.320,30.305,-17.622,-38.841
1638241906672,2021-11-30T10.11.46.672,61.330,35.183,-19.451,-35.793
1638241906682,2021-11-30T10.11.46.682,61.340,31.951,-17.561,-31.341
1638241906692,2021-11-30T10.11.46.692,61.350,31.402,-14.756,-27.195
1638241906702,2021-11-30T10.11.46.702,61.360,36.646,-13.963,-24.878
1638241906712,2021-11-30T10.11.46.712,61.370,40.732,-15.000,-23.841
1638241906722,2021-11-30T10.11.46.722,61.380,39.695,-16.890,-24.329
1638241906732,2021-11-30T10.11.46.732,61.390,34.085,-18.049,-24.451
1638241906742,2021-11-30T10.11.46.742,61.400,25.915,-18.110,-24.512
1638241906752,2021-11-30T10.11.46.752,61.410,18.293,-18.232,-25.000
1638241906762,2021-11-30T10.11.46.762,61.420,13.780,-18.963,-24.390
1638241906772,2021-11-30T10.11.46.772,61.430,12.317,-20.671,-22.866
1638241906782,2021-11-30T10.11.46.782,61.440,12.927,-21.098,-20.244
1638241906792,2021-11-30T10.11.46.792,61.450,15.610,-20.793,-16.951
1638241906802,2021-11-30T10.11.46.802,61.460,16.951,-20.244,-14.207
1638241906832,2021-11-30T10.11.46.832,61.490,13.476,-16.402,-9.695
1638241906842,2021-11-30T10.11.46.842,61.500,11.890,-14.756,-9.756
1638241906852,2021-11-30T10.11.46.852,61.510,10.488,-13.476,-9.756
1638241906862,2021-11-30T10.11.46.862,61.520,10.000,-12.439,-9.878
1638241906872,2021-11-30T10.11.46.872,61.530,10.366,-11.524,-9.756
1638241906882,2021-11-30T10.11.46.882,61.540,10.488,-11.402,-9.634
1638241906892,2021-11-30T10.11.46.892,61.550,11.159,-11.463,-10.183
1638241906902,2021-11-30T10.11.46.902,61.560,11.768,-11.463,-10.610
1638241906912,2021-11-30T10.11.46.912,61.570,11.585,-11.646,-10.671
1638241906922,2021-11-30T10.11.46.922,61.580,11.463,-11.463,-10.976
1638241906932,2021-11-30T10.11.46.932,61.590,11.646,-11.220,-11.159
1638241906942,2021-11-30T10.11.46.942,61.600,11.585,-10.976,-11.159
1638241906952,2021-11-30T10.11.46.952,61.610,11.707,-10.610,-10.854
1638241906962,2021-11-30T10.11.46.962,61.620,11.524,-10.244,-10.549
1638241906972,2021-11-30T10.11.46.972,61.630,10.915,-9.756,-9.878
1638241906982,2021-11-30T10.11.46.982,61.640,10.549,-9.451,-9.451
1638241906992,2021-11-30T10.11.46.992,61.650,10.122,-9.451,-9.512
1638241907002,2021-11-30T10.11.47.002,61.660,9.939,-8.963,-9.207
1638241907012,2021-11-30T10.11.47.012,61.670,10.427,-8.902,-8.720
1638241907022,2021-11-30T10.11.47.022,61.680,10.793,-9.390,-8.841
1638241907032,2021-11-30T10.11.47.032,61.690,10.976,-9.451,-8.902
1638241907042,2021-11-30T10.11.47.042,61.700,11.463,-9.573,-8.841
1638241907052,2021-11-30T10.11.47.052,61.710,12.317,-10.000,-9.329
1638241907062,2021-11-30T10.11.47.062,61.720,13.232,-10.427,-10.061
1638241907072,2021-11-30T10.11.47.072,61.730,13.720,-10.366,-10.915
1638241907082,2021-11-30T10.11.47.082,61.740,14.146,-10.366,-12.134
1638241907092,2021-11-30T10.11.47.092,61.750,14.451,-10.305,-13.537
1638241907102,2021-11-30T10.11.47.102,61.760,13.902,-10.000,-15.122
1638241907112,2021-11-30T10.11.47.112,61.770,13.902,-9.695,-16.951
1638241907122,2021-11-30T10.11.47.122,61.780,14.451,-9.451,-18.963
1638241907132,2021-11-30T10.11.47.132,61.790,15.183,-9.085,-21.037
1638241907142,2021-11-30T10.11.47.142,61.800,15.793,-8.902,-23.232
1638241907152,2021-11-30T10.11.47.152,61.810,16.707,-8.902,-25.183
1638241907162,2021-11-30T10.11.47.162,61.820,18.110,-9.268,-27.500
1638241907172,2021-11-30T10.11.47.172,61.830,19.451,-9.390,-29.634
1638241907182,2021-11-30T10.11.47.182,61.840,21.037,-9.878,-31.646
1638241907192,2021-11-30T10.11.47.192,61.850,22.317,-9.878,-33.841
1638241907202,2021-11-30T10.11.47.202,61.860,24.146,-9.390,-35.610
1638241907212,2021-11-30T10.11.47.212,61.870,25.427,-9.146,-37.866
1638241907222,2021-11-30T10.11.47.222,61.880,25.976,-8.841,-39.756
1638241907232,2021-11-30T10.11.47.232,61.890,26.524,-9.878,-41.646
1638241907242,2021-11-30T10.11.47.242,61.900,26.341,-12.683,-45.061
1638241907252,2021-11-30T10.11.47.252,61.910,26.280,-14.695,-51.890
1638241907262,2021-11-30T10.11.47.262,61.920,26.037,-14.634,-60.000
1638241907272,2021-11-30T10.11.47.272,61.930,26.829,-11.585,-63.598
1638241907282,2021-11-30T10.11.47.282,61.940,31.220,-8.537,-66.098
1638241907292,2021-11-30T10.11.47.292,61.950,36.037,-8.232,-67.439
1638241907302,2021-11-30T10.11.47.302,61.960,39.390,-7.927,-68.720
1638241907392,2021-11-30T10.11.47.392,62.050,23.598,32.622,-82.378
1638241907402,2021-11-30T10.11.47.402,62.060,23.902,34.085,-80.244
1638241907412,2021-11-30T10.11.47.412,62.070,21.220,33.902,-75.183
1638241907422,2021-11-30T10.11.47.422,62.080,17.683,31.707,-65.610
1638241907432,2021-11-30T10.11.47.432,62.090,16.768,28.171,-55.671
1638241907442,2021-11-30T10.11.47.442,62.100,31.646,30.427,-51.341
1638241907452,2021-11-30T10.11.47.452,62.110,52.012,39.817,-51.159
1638241907462,2021-11-30T10.11.47.462,62.120,68.293,43.902,-47.317
1638241907472,2021-11-30T10.11.47.472,62.130,79.634,43.841,-44.634
1638241907482,2021-11-30T10.11.47.482,62.140,96.707,44.817,-40.244
1638241907492,2021-11-30T10.11.47.492,62.150,116.463,46.707,-39.146
1638241907502,2021-11-30T10.11.47.502,62.160,129.817,50.183,-35.671
1638241907512,2021-11-30T10.11.47.512,62.170,132.439,56.159,-28.720
1638241907522,2021-11-30T10.11.47.522,62.180,139.085,61.098,-21.463
1638241907532,2021-11-30T10.11.47.532,62.190,146.890,65.000,-13.902
1638241907542,2021-11-30T10.11.47.542,62.200,150.793,68.780,-7.988
1638241907552,2021-11-30T10.11.47.552,62.210,152.866,70.305,1.341
1638241907562,2021-11-30T10.11.47.562,62.220,166.220,71.037,22.927
1638241907572,2021-11-30T10.11.47.572,62.230,224.146,64.146,40.305
1638241907582,2021-11-30T10.11.47.582,62.240,290.976,55.610,55.854
1638241907592,2021-11-30T10.11.47.592,62.250,314.512,56.037,84.390
1638241907602,2021-11-30T10.11.47.602,62.260,319.207,59.024,110.366
1638241907612,2021-11-30T10.11.47.612,62.270,324.695,59.146,130.549
1638241907622,2021-11-30T10.11.47.622,62.280,320.000,61.159,149.390
1638241907632,2021-11-30T10.11.47.632,62.290,304.146,65.549,165.915
1638241907642,2021-11-30T10.11.47.642,62.300,284.451,69.207,179.695
1638241907652,2021-11-30T10.11.47.652,62.310,264.207,72.744,190.671
1638241907662,2021-11-30T10.11.47.662,62.320,243.841,74.817,198.720
1638241907672,2021-11-30T10.11.47.672,62.330,224.573,75.366,204.207
1638241907682,2021-11-30T10.11.47.682,62.340,205.183,74.024,208.049
1638241907692,2021-11-30T10.11.47.692,62.350,183.354,71.646,210.793
1638241907702,2021-11-30T10.11.47.702,62.360,159.512,67.744,214.817
1638241907712,2021-11-30T10.11.47.712,62.370,188.841,79.878,257.012
1638241907722,2021-11-30T10.11.47.722,62.380,237.866,103.293,227.439
1638241907732,2021-11-30T10.11.47.732,62.390,238.110,31.707,105.488
1638241907742,2021-11-30T10.11.47.742,62.400,298.537,9.207,91.280
1638241907752,2021-11-30T10.11.47.752,62.410,162.317,-1.829,14.329
1638241907762,2021-11-30T10.11.47.762,62.420,25.854,-42.500,54.695
1638241907772,2021-11-30T10.11.47.772,62.430,29.085,-27.927,101.585
1638241907782,2021-11-30T10.11.47.782,62.440,22.012,-1.707,92.195
1638241907812,2021-11-30T10.11.47.812,62.470,-56.220,13.476,5.366
1638241907822,2021-11-30T10.11.47.822,62.480,-35.427,10.305,16.463
1638241907832,2021-11-30T10.11.47.832,62.490,6.098,3.841,29.939
1638241907842,2021-11-30T10.11.47.842,62.500,29.817,-4.390,38.049
1638241907852,2021-11-30T10.11.47.852,62.510,44.146,-7.134,42.134
1638241907862,2021-11-30T10.11.47.862,62.520,51.402,-8.171,42.073
1638241907872,2021-11-30T10.11.47.872,62.530,42.134,-6.037,36.098
1638241907882,2021-11-30T10.11.47.882,62.540,21.463,-1.951,27.073
1638241907892,2021-11-30T10.11.47.892,62.550,3.780,0.854,23.171
1638241907902,2021-11-30T10.11.47.902,62.560,-3.354,1.646,24.451
1638241907912,2021-11-30T10.11.47.912,62.570,-4.390,2.012,27.927
1638241907922,2021-11-30T10.11.47.922,62.580,-2.927,2.561,31.646
1638241907932,2021-11-30T10.11.47.932,62.590,3.476,2.561,35.793
1638241907942,2021-11-30T10.11.47.942,62.600,15.427,1.220,40.976
1638241907952,2021-11-30T10.11.47.952,62.610,27.256,-0.427,44.268
1638241907962,2021-11-30T10.11.47.962,62.620,38.598,-0.976,43.780
1638241907972,2021-11-30T10.11.47.972,62.630,39.756,-0.610,33.902
1638241907982,2021-11-30T10.11.47.982,62.640,32.134,1.463,19.878
1638241907992,2021-11-30T10.11.47.992,62.650,20.366,2.622,3.110
1638241908002,2021-11-30T10.11.48.002,62.660,7.378,-0.122,-10.732
1638241908012,2021-11-30T10.11.48.012,62.670,-1.707,-4.207,-19.207
1638241908022,2021-11-30T10.11.48.022,62.680,-8.232,-2.866,-21.159
1638241908032,2021-11-30T10.11.48.032,62.690,-8.171,2.622,-17.561
1638241908042,2021-11-30T10.11.48.042,62.700,-2.744,5.976,-10.244
1638241908272,2021-11-30T10.11.48.272,62.930,-0.183,-1.646,-2.378
1638241908282,2021-11-30T10.11.48.282,62.940,-0.061,-1.768,-2.500
1638241908292,2021-11-30T10.11.48.292,62.950,-0.061,-1.890,-2.744
1638241908302,2021-11-30T10.11.48.302,62.960,0.183,-1.951,-2.988
1638241908312,2021-11-30T10.11.48.312,62.970,0.183,-2.012,-2.927
1638241908322,2021-11-30T10.11.48.322,62.980,0.122,-2.012,-3.049
1638241908332,2021-11-30T10.11.48.332,62.990,0.427,-2.256,-3.354
1638241908342,2021-11-30T10.11.48.342,63.000,0.732,-2.439,-3.780
1638241908382,2021-11-30T10.11.48.382,63.040,1.159,-3.110,-4.695
1638241908392,2021-11-30T10.11.48.392,63.050,1.280,-3.293,-4.756
1638241908402,2021-11-30T10.11.48.402,63.060,1.341,-3.171,-4.878
1638241908412,2021-11-30T10.11.48.412,63.070,1.220,-3.049,-4.939
1638241908482,2021-11-30T10.11.48.482,63.140,1.037,-3.171,-3.963
1638241908492,2021-11-30T10.11.48.492,63.150,0.976,-3.232,-3.841
1638241908502,2021-11-30T10.11.48.502,63.160,0.732,-3.171,-3.659
1638241908512,2021-11-30T10.11.48.512,63.170,0.549,-2.988,-3.354
1638241908522,2021-11-30T10.11.48.522,63.180,0.549,-2.988,-3.232
1638241908532,2021-11-30T10.11.48.532,63.190,0.549,-3.049,-3.110
1638241908542,2021-11-30T10.11.48.542,63.200,0.549,-2.988,-2.805
1638241908552,2021-11-30T10.11.48.552,63.210,0.488,-3.049,-2.622
1638241908562,2021-11-30T10.11.48.562,63.220,0.305,-2.927,-2.378
1638241908572,2021-11-30T10.11.48.572,63.230,0.122,-2.927,-2.073
1638241908602,2021-11-30T10.11.48.602,63.260,-0.244,-2.683,-1.037
1638241908612,2021-11-30T10.11.48.612,63.270,-0.427,-2.622,-0.671
1638241908622,2021-11-30T10.11.48.622,63.280,-0.610,-2.500,-0.366
1638241908632,2021-11-30T10.11.48.632,63.290,-0.671,-2.439,-0.183
1638241908642,2021-11-30T10.11.48.642,63.300,-0.793,-2.378,0.122
1638241908652,2021-11-30T10.11.48.652,63.310,-1.159,-2.256,0.366
1638241908662,2021-11-30T10.11.48.662,63.320,-1.037,-2.195,0.488
1638241908672,2021-11-30T10.11.48.672,63.330,-1.159,-2.073,0.671
1638241908682,2021-11-30T10.11.48.682,63.340,-1.280,-1.768,0.732
1638241908692,2021-11-30T10.11.48.692,63.350,-1.280,-1.707,0.793
1638241908702,2021-11-30T10.11.48.702,63.360,-1.280,-1.646,0.854
1638241908712,2021-11-30T10.11.48.712,63.370,-1.037,-1.829,0.854
1638241908722,2021-11-30T10.11.48.722,63.380,-0.915,-1.768,0.732
1638241908732,2021-11-30T10.11.48.732,63.390,-0.854,-1.768,0.549
1638241908742,2021-11-30T10.11.48.742,63.400,-0.854,-1.951,0.427
1638241908752,2021-11-30T10.11.48.752,63.410,-0.915,-1.890,0.305
1638241908762,2021-11-30T10.11.48.762,63.420,-0.732,-1.829,0.122
1638241908772,2021-11-30T10.11.48.772,63.430,-0.732,-1.768,-0.122
