timestamp (+0700),left-elapsed (s),left-x-axis (deg/s),left-y-axis (deg/s),left-z-axis (deg/s),right-elapsed (s),right-x-axis (deg/s),right-y-axis (deg/s),right-z-axis (deg/s)
2021-11-30 10:10:46.763,1.42,-0.244,-0.305,0.305,2.48,0.915,-1.707,0.915
2021-11-30 10:10:46.768,1.42,-0.244,-0.305,0.305,2.49,0.976,-1.646,0.854
2021-11-30 10:10:46.773,1.43,-0.244,-0.244,0.244,2.49,0.976,-1.646,0.854
2021-11-30 10:10:46.778,1.43,-0.244,-0.244,0.244,2.5,0.793,-1.585,0.793
2021-11-30 10:10:46.783,1.44,-0.122,-0.183,0.244,2.5,0.793,-1.585,0.793
2021-11-30 10:10:46.788,1.44,-0.122,-0.183,0.244,2.51,0.61,-1.585,0.549
2021-11-30 10:10:46.793,1.45,-0.122,-0.244,0.244,2.51,0.61,-1.585,0.549
2021-11-30 10:10:46.798,1.45,-0.122,-0.244,0.244,2.52,0.671,-1.402,0.366
2021-11-30 10:10:46.803,1.46,-0.122,-0.305,0.122,2.52,0.671,-1.402,0.366
2021-11-30 10:10:46.808,1.46,-0.122,-0.305,0.122,2.53,0.671,-1.341,0.366
2021-11-30 10:10:46.813,1.47,0.0,-0.366,0.122,2.53,0.671,-1.341,0.366
2021-11-30 10:10:46.818,1.47,0.0,-0.366,0.122,2.54,0.61,-1.22,0.305
2021-11-30 10:10:46.823,1.48,-0.122,-0.244,0.122,2.54,0.61,-1.22,0.305
2021-11-30 10:10:46.828,1.48,-0.122,-0.244,0.122,2.55,0.549,-1.159,0.183
2021-11-30 10:10:46.833,1.49,-0.061,-0.244,0.244,2.55,0.549,-1.159,0.183
2021-11-30 10:10:46.838,1.49,-0.061,-0.244,0.244,2.56,0.61,-1.098,0.061
2021-11-30 10:10:46.843,1.5,-0.122,-0.305,0.122,2.56,0.61,-1.098,0.061
2021-11-30 10:10:46.848,1.5,-0.122,-0.305,0.122,2.57,0.61,-1.098,0.0
2021-11-30 10:10:46.853,1.51,-0.122,-0.305,0.122,2.57,0.61,-1.098,0.0
2021-11-30 10:10:46.858,1.51,-0.122,-0.305,0.122,2.58,0.671,-1.159,0.122
2021-11-30 10:10:46.863,1.52,0.0,-0.244,0.122,2.58,0.671,-1.159,0.122
2021-11-30 10:10:46.868,1.52,0.0,-0.244,0.122,2.59,0.671,-1.159,-0.061
2021-11-30 10:10:46.873,1.53,0.122,-0.305,0.061,2.59,0.671,-1.159,-0.061
2021-11-30 10:10:46.878,1.53,0.122,-0.305,0.061,2.6,0.671,-1.098,-0.061
2021-11-30 10:10:46.883,1.54,0.122,-0.305,0.0,2.6,0.671,-1.098,-0.061
2021-11-30 10:10:46.888,1.54,0.122,-0.305,0.0,2.61,0.671,-1.098,-0.122
2021-11-30 10:10:46.893,1.55,0.122,-0.305,0.061,2.61,0.671,-1.098,-0.122
2021-11-30 10:10:46.898,1.55,0.122,-0.305,0.061,2.62,0.671,-1.22,-0.122
2021-11-30 10:10:46.903,1.56,0.061,-0.305,0.061,2.62,0.671,-1.22,-0.122
2021-11-30 10:10:46.908,1.56,0.061,-0.305,0.061,2.63,0.671,-1.22,-0.183
2021-11-30 10:10:46.913,1.57,0.061,-0.244,0.061,2.63,0.671,-1.22,-0.183
2021-11-30 10:10:46.918,1.57,0.061,-0.244,0.061,2.64,0.732,-1.159,-0.305
2021-11-30 10:10:46.923,1.58,0.061,-0.305,-0.061,2.64,0.732,-1.159,-0.305
2021-11-30 10:10:46.928,1.58,0.061,-0.305,-0.061,2.65,0.671,-1.098,-0.183
2021-11-30 10:10:46.933,1.59,0.061,-0.305,0.0,2.65,0.671,-1.098,-0.183
2021-11-30 10:10:46.938,1.59,0.061,-0.305,0.0,2.66,0.732,-1.159,-0.122
2021-11-30 10:10:46.943,1.6,0.0,-0.244,0.0,2.66,0.732,-1.159,-0.122
2021-11-30 10:10:46.948,1.6,0.0,-0.244,0.0,2.67,0.732,-1.159,-0.244
2021-11-30 10:10:46.953,1.61,0.0,-0.305,-0.122,2.67,0.732,-1.159,-0.244
2021-11-30 10:10:46.958,1.61,0.0,-0.305,-0.122,2.68,0.61,-1.098,-0.244
2021-11-30 10:10:46.963,1.62,0.0,-0.366,-0.183,2.68,0.61,-1.098,-0.244
2021-11-30 10:10:46.968,1.62,0.0,-0.366,-0.183,2.69,0.488,-1.098,-0.305
2021-11-30 10:10:46.973,1.63,0.0,-0.366,-0.122,2.69,0.488,-1.098,-0.305
2021-11-30 10:10:46.978,1.63,0.0,-0.366,-0.122,2.7,0.671,-1.098,-0.244
2021-11-30 10:10:46.983,1.64,0.061,-0.366,-0.183,2.7,0.671,-1.098,-0.244
2021-11-30 10:10:46.988,1.64,0.061,-0.366,-0.183,2.71,0.61,-1.159,-0.305
2021-11-30 10:10:46.993,1.65,0.183,-0.427,-0.244,2.71,0.61,-1.159,-0.305
2021-11-30 10:10:46.998,1.65,0.183,-0.427,-0.244,2.72,0.793,-1.037,-0.366
2021-11-30 10:10:47.003,1.66,0.244,-0.427,-0.183,2.72,0.793,-1.037,-0.366
2021-11-30 10:10:47.008,1.66,0.244,-0.427,-0.183,2.73,0.671,-0.976,-0.488
2021-11-30 10:10:47.013,1.67,0.122,-0.427,-0.183,2.73,0.671,-0.976,-0.488
2021-11-30 10:10:47.018,1.67,0.122,-0.427,-0.183,2.74,0.61,-0.976,-0.549
2021-11-30 10:10:47.023,1.68,0.061,-0.427,-0.244,2.74,0.61,-0.976,-0.549
2021-11-30 10:10:47.028,1.68,0.061,-0.427,-0.244,2.75,0.61,-0.854,-0.549
2021-11-30 10:10:47.033,1.69,0.244,-0.305,-0.244,2.75,0.61,-0.854,-0.549
2021-11-30 10:10:47.038,1.69,0.244,-0.305,-0.244,2.76,0.732,-0.854,-0.549
2021-11-30 10:10:47.043,1.7,0.122,-0.427,-0.183,2.76,0.732,-0.854,-0.549
2021-11-30 10:10:47.048,1.7,0.122,-0.427,-0.183,2.77,0.793,-0.915,-0.671
2021-11-30 10:10:47.053,1.71,0.061,-0.366,-0.244,2.77,0.793,-0.915,-0.671
2021-11-30 10:10:47.058,1.71,0.061,-0.366,-0.244,2.78,0.793,-0.793,-0.61
2021-11-30 10:10:47.063,1.72,0.244,-0.366,-0.366,2.78,0.793,-0.793,-0.61
2021-11-30 10:10:47.068,1.72,0.244,-0.366,-0.366,2.79,0.671,-0.793,-0.549
2021-11-30 10:10:47.073,1.73,0.183,-0.488,-0.305,2.79,0.671,-0.793,-0.549
2021-11-30 10:10:47.078,1.73,0.183,-0.488,-0.305,2.8,0.732,-0.854,-0.549
2021-11-30 10:10:47.083,1.74,0.244,-0.549,-0.244,2.8,0.732,-0.854,-0.549
2021-11-30 10:10:47.088,1.74,0.244,-0.549,-0.244,2.81,0.671,-0.854,-0.732
2021-11-30 10:10:47.093,1.75,0.183,-0.61,-0.305,2.81,0.671,-0.854,-0.732
2021-11-30 10:10:47.098,1.75,0.183,-0.61,-0.305,2.82,0.671,-0.793,-0.732
2021-11-30 10:10:47.103,1.76,0.122,-0.549,-0.183,2.82,0.671,-0.793,-0.732
2021-11-30 10:10:47.108,1.76,0.122,-0.549,-0.183,2.83,0.61,-0.854,-0.549
2021-11-30 10:10:47.113,1.77,0.183,-0.305,-0.183,2.83,0.61,-0.854,-0.549
2021-11-30 10:10:47.118,1.77,0.183,-0.305,-0.183,2.84,0.732,-0.915,-0.549
2021-11-30 10:10:47.123,1.78,0.183,-0.305,-0.244,2.84,0.732,-0.915,-0.549
2021-11-30 10:10:47.128,1.78,0.183,-0.305,-0.244,2.85,0.732,-0.854,-0.549
2021-11-30 10:10:47.133,1.79,0.122,-0.427,-0.244,2.85,0.732,-0.854,-0.549
2021-11-30 10:10:47.138,1.79,0.122,-0.427,-0.244,2.86,0.61,-0.915,-0.549
2021-11-30 10:10:47.143,1.8,0.183,-0.488,-0.183,2.86,0.61,-0.915,-0.549
2021-11-30 10:10:47.148,1.8,0.183,-0.488,-0.183,2.87,0.732,-1.037,-0.61
2021-11-30 10:10:47.153,1.81,0.183,-0.427,-0.122,2.87,0.732,-1.037,-0.61
2021-11-30 10:10:47.158,1.81,0.183,-0.427,-0.122,2.88,0.671,-0.915,-0.61
2021-11-30 10:10:47.163,1.82,0.122,-0.244,-0.061,2.88,0.671,-0.915,-0.61
2021-11-30 10:10:47.168,1.82,0.122,-0.244,-0.061,2.89,0.61,-0.854,-0.61
2021-11-30 10:10:47.173,1.83,0.183,-0.244,0.0,2.89,0.61,-0.854,-0.61
2021-11-30 10:10:47.178,1.83,0.183,-0.244,0.0,2.9,0.61,-0.854,-0.61
2021-11-30 10:10:47.183,1.84,0.183,-0.244,-0.061,2.9,0.61,-0.854,-0.61
2021-11-30 10:10:47.188,1.84,0.183,-0.244,-0.061,2.91,0.671,-0.793,-0.793
2021-11-30 10:10:47.193,1.85,0.122,-0.244,0.0,2.91,0.671,-0.793,-0.793
2021-11-30 10:10:47.198,1.85,0.122,-0.244,0.0,2.92,0.549,-0.671,-0.732
2021-11-30 10:10:47.203,1.86,0.0,-0.305,0.0,2.92,0.549,-0.671,-0.732
2021-11-30 10:10:47.208,1.86,0.0,-0.305,0.0,2.93,0.488,-0.671,-0.671
2021-11-30 10:10:47.213,1.87,0.061,-0.305,-0.122,2.93,0.488,-0.671,-0.671
2021-11-30 10:10:47.218,1.87,0.061,-0.305,-0.122,2.94,0.427,-0.61,-0.732
2021-11-30 10:10:47.223,1.88,0.122,-0.244,-0.061,2.94,0.427,-0.61,-0.732
2021-11-30 10:10:47.228,1.88,0.122,-0.244,-0.061,2.95,0.427,-0.488,-0.793
2021-11-30 10:10:47.233,1.89,0.244,-0.244,-0.122,2.95,0.427,-0.488,-0.793
2021-11-30 10:10:47.238,1.89,0.244,-0.244,-0.122,2.96,0.549,-0.549,-0.793
2021-11-30 10:10:47.243,1.9,0.305,-0.244,-0.183,2.96,0.549,-0.549,-0.793
2021-11-30 10:10:47.248,1.9,0.305,-0.244,-0.183,2.97,0.61,-0.427,-0.793
2021-11-30 10:10:47.253,1.91,0.244,-0.244,-0.183,2.97,0.61,-0.427,-0.793
2021-11-30 10:10:47.258,1.91,0.244,-0.244,-0.183,2.98,0.61,-0.549,-0.793
2021-11-30 10:10:47.263,1.92,0.183,-0.183,-0.122,2.98,0.61,-0.549,-0.793
2021-11-30 10:10:47.268,1.92,0.183,-0.183,-0.122,2.99,0.549,-0.671,-0.732
2021-11-30 10:10:47.273,1.93,0.061,-0.244,-0.183,2.99,0.549,-0.671,-0.732
2021-11-30 10:10:47.278,1.93,0.061,-0.244,-0.183,3.0,0.488,-0.61,-0.671
2021-11-30 10:10:47.283,1.94,-0.061,-0.244,-0.183,3.0,0.488,-0.61,-0.671
2021-11-30 10:10:47.288,1.94,-0.061,-0.244,-0.183,3.01,0.488,-0.671,-0.549
2021-11-30 10:10:47.293,1.95,-0.061,-0.244,-0.122,3.01,0.488,-0.671,-0.549
2021-11-30 10:10:47.298,1.95,-0.061,-0.244,-0.122,3.02,0.61,-0.671,-0.427
2021-11-30 10:10:47.303,1.96,0.122,-0.244,-0.122,3.02,0.61,-0.671,-0.427
2021-11-30 10:10:47.308,1.96,0.122,-0.244,-0.122,3.03,0.671,-0.793,-0.366
2021-11-30 10:10:47.313,1.97,0.061,-0.122,-0.061,3.03,0.671,-0.793,-0.366
2021-11-30 10:10:47.318,1.97,0.061,-0.122,-0.061,3.04,0.488,-0.854,-0.305
2021-11-30 10:10:47.323,1.98,0.122,-0.183,0.061,3.04,0.488,-0.854,-0.305
2021-11-30 10:10:47.328,1.98,0.122,-0.183,0.061,3.05,0.488,-0.915,-0.305
2021-11-30 10:10:47.333,1.99,0.122,-0.244,0.305,3.05,0.488,-0.915,-0.305
2021-11-30 10:10:47.338,1.99,0.122,-0.244,0.305,3.06,0.549,-0.915,-0.183
2021-11-30 10:10:47.343,2.0,0.0,-0.183,0.305,3.06,0.549,-0.915,-0.183
2021-11-30 10:10:47.348,2.0,0.0,-0.183,0.305,3.07,0.732,-1.037,-0.061
2021-11-30 10:10:47.353,2.01,0.122,-0.122,0.366,3.07,0.732,-1.037,-0.061
2021-11-30 10:10:47.358,2.01,0.122,-0.122,0.366,3.08,0.793,-1.037,-0.061
2021-11-30 10:10:47.363,2.02,0.061,-0.122,0.366,3.08,0.793,-1.037,-0.061
2021-11-30 10:10:47.368,2.02,0.061,-0.122,0.366,3.09,0.793,-1.037,-0.122
2021-11-30 10:10:47.373,2.03,0.061,-0.122,0.427,3.09,0.793,-1.037,-0.122
2021-11-30 10:10:47.378,2.03,0.061,-0.122,0.427,3.1,0.793,-0.976,-0.183
2021-11-30 10:10:47.383,2.04,0.122,-0.061,0.427,3.1,0.793,-0.976,-0.183
2021-11-30 10:10:47.388,2.04,0.122,-0.061,0.427,3.11,0.732,-0.915,-0.122
2021-11-30 10:10:47.393,2.05,-0.061,-0.061,0.366,3.11,0.732,-0.915,-0.122
2021-11-30 10:10:47.398,2.05,-0.061,-0.061,0.366,3.12,0.793,-0.793,-0.122
2021-11-30 10:10:47.403,2.06,0.0,-0.061,0.366,3.12,0.793,-0.793,-0.122
2021-11-30 10:10:47.408,2.06,0.0,-0.061,0.366,3.13,0.793,-0.732,-0.183
2021-11-30 10:10:47.413,2.07,0.061,0.0,0.366,3.13,0.793,-0.732,-0.183
2021-11-30 10:10:47.418,2.07,0.061,0.0,0.366,3.14,0.61,-0.732,-0.183
2021-11-30 10:10:47.423,2.08,0.0,0.061,0.305,3.14,0.61,-0.732,-0.183
2021-11-30 10:10:47.428,2.08,0.0,0.061,0.305,3.15,0.488,-0.732,-0.244
2021-11-30 10:10:47.433,2.09,0.061,0.061,0.244,3.15,0.488,-0.732,-0.244
2021-11-30 10:10:47.438,2.09,0.061,0.061,0.244,3.16,0.671,-0.671,-0.244
2021-11-30 10:10:47.443,2.1,0.183,0.0,0.183,3.16,0.671,-0.671,-0.244
2021-11-30 10:10:47.448,2.1,0.183,0.0,0.183,3.17,0.671,-0.671,-0.244
2021-11-30 10:10:47.453,2.11,0.122,0.061,0.183,3.17,0.671,-0.671,-0.244
2021-11-30 10:10:47.458,2.11,0.122,0.061,0.183,3.18,0.793,-0.671,-0.305
2021-11-30 10:10:47.463,2.12,0.061,0.122,0.183,3.18,0.793,-0.671,-0.305
2021-11-30 10:10:47.468,2.12,0.061,0.122,0.183,3.19,0.732,-0.732,-0.305
2021-11-30 10:10:47.473,2.13,-0.061,0.061,0.061,3.19,0.732,-0.732,-0.305
2021-11-30 10:10:47.478,2.13,-0.061,0.061,0.061,3.2,0.671,-0.793,-0.183
2021-11-30 10:10:47.483,2.14,0.0,0.061,0.122,3.2,0.671,-0.793,-0.183
2021-11-30 10:10:47.488,2.14,0.0,0.061,0.122,3.21,0.61,-0.854,-0.183
2021-11-30 10:10:47.493,2.15,0.0,0.0,0.122,3.21,0.61,-0.854,-0.183
2021-11-30 10:10:47.498,2.15,0.0,0.0,0.122,3.22,0.671,-0.793,-0.061
2021-11-30 10:10:47.503,2.16,0.061,-0.122,0.183,3.22,0.671,-0.793,-0.061
2021-11-30 10:10:47.508,2.16,0.061,-0.122,0.183,3.23,0.61,-0.793,0.0
2021-11-30 10:10:47.513,2.17,0.122,-0.061,0.122,3.23,0.61,-0.793,0.0
2021-11-30 10:10:47.518,2.17,0.122,-0.061,0.122,3.24,0.61,-0.793,0.0
2021-11-30 10:10:47.523,2.18,0.122,0.0,0.183,3.24,0.61,-0.793,0.0
2021-11-30 10:10:47.528,2.18,0.122,0.0,0.183,3.25,0.793,-0.793,0.061
2021-11-30 10:10:47.533,2.19,0.183,0.0,0.305,3.25,0.793,-0.793,0.061
2021-11-30 10:10:47.538,2.19,0.183,0.0,0.305,3.26,0.61,-0.854,0.183
2021-11-30 10:10:47.543,2.2,0.122,0.0,0.305,3.26,0.61,-0.854,0.183
2021-11-30 10:10:47.548,2.2,0.122,0.0,0.305,3.27,0.549,-0.793,0.0
2021-11-30 10:10:47.553,2.21,0.0,0.0,0.366,3.27,0.549,-0.793,0.0
2021-11-30 10:10:47.558,2.21,0.0,0.0,0.366,3.28,0.427,-0.793,-0.061
2021-11-30 10:10:47.563,2.22,0.0,0.061,0.305,3.28,0.427,-0.793,-0.061
2021-11-30 10:10:47.568,2.22,0.0,0.061,0.305,3.29,0.305,-0.793,0.061
2021-11-30 10:10:47.573,2.23,-0.061,0.122,0.305,3.29,0.305,-0.793,0.061
2021-11-30 10:10:47.578,2.23,-0.061,0.122,0.305,3.3,0.061,-0.793,-0.061
2021-11-30 10:10:47.583,2.24,0.0,0.122,0.366,3.3,0.061,-0.793,-0.061
2021-11-30 10:10:47.588,2.24,0.0,0.122,0.366,3.31,-0.122,-0.61,-0.183
2021-11-30 10:10:47.593,2.25,0.0,0.061,0.244,3.31,-0.122,-0.61,-0.183
2021-11-30 10:10:47.598,2.25,0.0,0.061,0.244,3.32,-0.183,-0.549,-0.244
2021-11-30 10:10:47.603,2.26,0.061,-0.061,0.122,3.32,-0.183,-0.549,-0.244
2021-11-30 10:10:47.608,2.26,0.061,-0.061,0.122,3.33,-0.183,-0.427,-0.305
2021-11-30 10:10:47.613,2.27,0.122,-0.061,0.183,3.33,-0.183,-0.427,-0.305
2021-11-30 10:10:47.618,2.27,0.122,-0.061,0.183,3.34,-0.244,-0.488,-0.366
2021-11-30 10:10:47.623,2.28,0.122,0.0,0.183,3.34,-0.244,-0.488,-0.366
2021-11-30 10:10:47.628,2.28,0.122,0.0,0.183,3.35,-0.427,-0.427,-0.427
2021-11-30 10:10:47.633,2.29,0.122,0.061,0.183,3.35,-0.427,-0.427,-0.427
2021-11-30 10:10:47.638,2.29,0.122,0.061,0.183,3.36,-0.61,-0.427,-0.488
2021-11-30 10:10:47.643,2.3,0.122,0.122,0.122,3.36,-0.61,-0.427,-0.488
2021-11-30 10:10:47.648,2.3,0.122,0.122,0.122,3.37,-0.671,-0.366,-0.488
2021-11-30 10:10:47.653,2.31,0.122,0.122,0.183,3.37,-0.671,-0.366,-0.488
2021-11-30 10:10:47.658,2.31,0.122,0.122,0.183,3.38,-0.671,-0.305,-0.549
2021-11-30 10:10:47.663,2.32,0.061,0.122,0.122,3.38,-0.671,-0.305,-0.549
2021-11-30 10:10:47.668,2.32,0.061,0.122,0.122,3.39,-0.732,-0.305,-0.488
2021-11-30 10:10:47.673,2.33,0.061,0.183,0.183,3.39,-0.732,-0.305,-0.488
2021-11-30 10:10:47.678,2.33,0.061,0.183,0.183,3.4,-0.732,-0.244,-0.488
2021-11-30 10:10:47.683,2.34,0.122,0.183,0.183,3.4,-0.732,-0.244,-0.488
2021-11-30 10:10:47.688,2.34,0.122,0.183,0.183,3.41,-0.793,-0.122,-0.488
2021-11-30 10:10:47.693,2.35,0.183,0.244,0.366,3.41,-0.793,-0.122,-0.488
2021-11-30 10:10:47.698,2.35,0.183,0.244,0.366,3.42,-0.671,-0.244,-0.549
2021-11-30 10:10:47.703,2.36,0.183,0.244,0.366,3.42,-0.671,-0.244,-0.549
2021-11-30 10:10:47.708,2.36,0.183,0.244,0.366,3.43,-0.549,-0.183,-0.671
2021-11-30 10:10:47.713,2.37,0.244,0.244,0.305,3.43,-0.549,-0.183,-0.671
2021-11-30 10:10:47.718,2.37,0.244,0.244,0.305,3.44,-0.549,-0.122,-0.732
2021-11-30 10:10:47.723,2.38,0.183,0.122,0.122,3.44,-0.549,-0.122,-0.732
2021-11-30 10:10:47.728,2.38,0.183,0.122,0.122,3.45,-0.61,-0.061,-0.732
2021-11-30 10:10:47.733,2.39,0.061,0.122,0.244,3.45,-0.61,-0.061,-0.732
2021-11-30 10:10:47.738,2.39,0.061,0.122,0.244,3.46,-0.427,-0.122,-0.671
2021-11-30 10:10:47.743,2.4,0.183,0.244,0.183,3.46,-0.427,-0.122,-0.671
2021-11-30 10:10:47.748,2.4,0.183,0.244,0.183,3.47,-0.427,-0.061,-0.671
2021-11-30 10:10:47.753,2.41,0.244,0.244,0.122,3.47,-0.427,-0.061,-0.671
2021-11-30 10:10:47.758,2.41,0.244,0.244,0.122,3.48,-0.366,0.061,-0.671
2021-11-30 10:10:47.763,2.42,0.244,0.244,0.0,3.48,-0.366,0.061,-0.671
2021-11-30 10:10:47.768,2.42,0.244,0.244,0.0,3.49,-0.366,0.0,-0.671
2021-11-30 10:10:47.773,2.43,0.305,0.244,0.061,3.49,-0.366,0.0,-0.671
2021-11-30 10:10:47.778,2.43,0.305,0.244,0.061,3.5,-0.305,-0.061,-0.793
2021-11-30 10:10:47.783,2.44,0.427,0.244,-0.061,3.5,-0.305,-0.061,-0.793
2021-11-30 10:10:47.788,2.44,0.427,0.244,-0.061,3.51,-0.244,0.061,-0.793
2021-11-30 10:10:47.793,2.45,0.427,0.244,-0.061,3.51,-0.244,0.061,-0.793
2021-11-30 10:10:47.798,2.45,0.427,0.244,-0.061,3.52,-0.061,0.061,-0.732
2021-11-30 10:10:47.803,2.46,0.427,0.244,-0.183,3.52,-0.061,0.061,-0.732
2021-11-30 10:10:47.808,2.46,0.427,0.244,-0.183,3.53,-0.061,0.122,-0.793
2021-11-30 10:10:47.813,2.47,0.427,0.122,-0.427,3.53,-0.061,0.122,-0.793
2021-11-30 10:10:47.818,2.47,0.427,0.122,-0.427,3.54,-0.122,0.183,-0.854
2021-11-30 10:10:47.823,2.48,0.305,0.244,-0.427,3.54,-0.122,0.183,-0.854
2021-11-30 10:10:47.828,2.48,0.305,0.244,-0.427,3.55,-0.061,0.183,-0.793
2021-11-30 10:10:47.833,2.49,0.488,0.305,-0.427,3.55,-0.061,0.183,-0.793
2021-11-30 10:10:47.838,2.49,0.488,0.305,-0.427,3.56,0.061,0.122,-0.671
2021-11-30 10:10:47.843,2.5,0.61,0.122,-0.488,3.56,0.061,0.122,-0.671
2021-11-30 10:10:47.848,2.5,0.61,0.122,-0.488,3.57,0.122,0.183,-0.732
2021-11-30 10:10:47.853,2.51,0.61,0.244,-0.732,3.57,0.122,0.183,-0.732
2021-11-30 10:10:47.858,2.51,0.61,0.244,-0.732,3.58,0.244,0.183,-0.732
2021-11-30 10:10:47.863,2.52,0.671,0.244,-0.671,3.58,0.244,0.183,-0.732
2021-11-30 10:10:47.868,2.52,0.671,0.244,-0.671,3.59,0.427,0.244,-0.671
2021-11-30 10:10:47.873,2.53,0.732,0.244,-0.793,3.59,0.427,0.244,-0.671
2021-11-30 10:10:47.878,2.53,0.732,0.244,-0.793,3.6,0.427,0.183,-0.671
2021-11-30 10:10:47.883,2.54,0.732,0.244,-0.793,3.6,0.427,0.183,-0.671
2021-11-30 10:10:47.888,2.54,0.732,0.244,-0.793,3.61,0.427,0.183,-0.671
2021-11-30 10:10:47.893,2.55,0.732,0.244,-0.732,3.61,0.427,0.183,-0.671
2021-11-30 10:10:47.898,2.55,0.732,0.244,-0.732,3.62,0.427,0.122,-0.61
2021-11-30 10:10:47.903,2.56,0.732,0.183,-0.854,3.62,0.427,0.122,-0.61
2021-11-30 10:10:47.908,2.56,0.732,0.183,-0.854,3.63,0.427,0.122,-0.549
2021-11-30 10:10:47.913,2.57,0.671,0.305,-0.915,3.63,0.427,0.122,-0.549
2021-11-30 10:10:47.918,2.57,0.671,0.305,-0.915,3.64,0.488,0.122,-0.549
2021-11-30 10:10:47.923,2.58,0.549,0.366,-0.976,3.64,0.488,0.122,-0.549
2021-11-30 10:10:47.928,2.58,0.549,0.366,-0.976,3.65,0.488,0.122,-0.488
2021-11-30 10:10:47.933,2.59,0.61,0.366,-0.854,3.65,0.488,0.122,-0.488
2021-11-30 10:10:47.938,2.59,0.61,0.366,-0.854,3.66,0.61,0.0,-0.427
2021-11-30 10:10:47.943,2.6,0.61,0.305,-0.793,3.66,0.61,0.0,-0.427
2021-11-30 10:10:47.948,2.6,0.61,0.305,-0.793,3.67,0.488,0.0,-0.427
2021-11-30 10:10:47.953,2.61,0.61,0.366,-0.732,3.67,0.488,0.0,-0.427
2021-11-30 10:10:47.958,2.61,0.61,0.366,-0.732,3.68,0.427,0.0,-0.427
2021-11-30 10:10:47.963,2.62,0.61,0.244,-0.732,3.68,0.427,0.0,-0.427
2021-11-30 10:10:47.968,2.62,0.61,0.244,-0.732,3.69,0.549,0.0,-0.427
2021-11-30 10:10:47.973,2.63,0.488,0.122,-0.732,3.69,0.549,0.0,-0.427
2021-11-30 10:10:47.978,2.63,0.488,0.122,-0.732,3.7,0.549,0.0,-0.427
2021-11-30 10:10:47.983,2.64,0.427,0.305,-0.732,3.7,0.549,0.0,-0.427
2021-11-30 10:10:47.988,2.64,0.427,0.305,-0.732,3.71,0.732,-0.122,-0.305
2021-11-30 10:10:47.993,2.65,0.366,0.366,-0.671,3.71,0.732,-0.122,-0.305
2021-11-30 10:10:47.998,2.65,0.366,0.366,-0.671,3.72,0.732,-0.122,-0.366
2021-11-30 10:10:48.003,2.66,0.366,0.305,-0.61,3.72,0.732,-0.122,-0.366
2021-11-30 10:10:48.008,2.66,0.366,0.305,-0.61,3.73,0.732,-0.122,-0.366
2021-11-30 10:10:48.013,2.67,0.427,0.244,-0.61,3.73,0.732,-0.122,-0.366
2021-11-30 10:10:48.018,2.67,0.427,0.244,-0.61,3.74,0.854,-0.122,-0.244
2021-11-30 10:10:48.023,2.68,0.427,0.244,-0.549,3.74,0.854,-0.122,-0.244
2021-11-30 10:10:48.028,2.68,0.427,0.244,-0.549,3.75,0.732,-0.122,-0.183
2021-11-30 10:10:48.033,2.69,0.488,0.305,-0.549,3.75,0.732,-0.122,-0.183
2021-11-30 10:10:48.038,2.69,0.488,0.305,-0.549,3.76,0.732,-0.122,-0.183
2021-11-30 10:10:48.043,2.7,0.549,0.183,-0.488,3.76,0.732,-0.122,-0.183
2021-11-30 10:10:48.048,2.7,0.549,0.183,-0.488,3.77,0.854,-0.183,-0.244
2021-11-30 10:10:48.053,2.71,0.488,0.244,-0.366,3.77,0.854,-0.183,-0.244
2021-11-30 10:10:48.058,2.71,0.488,0.244,-0.366,3.78,0.793,-0.244,-0.122
2021-11-30 10:10:48.063,2.72,0.366,0.244,-0.427,3.78,0.793,-0.244,-0.122
2021-11-30 10:10:48.068,2.72,0.366,0.244,-0.427,3.79,0.793,-0.305,0.061
2021-11-30 10:10:48.073,2.73,0.305,0.305,-0.366,3.79,0.793,-0.305,0.061
2021-11-30 10:10:48.078,2.73,0.305,0.305,-0.366,3.8,0.854,-0.366,0.122
2021-11-30 10:10:48.083,2.74,0.366,0.366,-0.244,3.8,0.854,-0.366,0.122
2021-11-30 10:10:48.088,2.74,0.366,0.366,-0.244,3.81,0.915,-0.366,0.183
2021-11-30 10:10:48.093,2.75,0.366,0.305,-0.305,3.81,0.915,-0.366,0.183
2021-11-30 10:10:48.098,2.75,0.366,0.305,-0.305,3.82,0.915,-0.427,0.061
2021-11-30 10:10:48.103,2.76,0.305,0.305,-0.305,3.82,0.915,-0.427,0.061
2021-11-30 10:10:48.108,2.76,0.305,0.305,-0.305,3.83,0.793,-0.427,0.122
2021-11-30 10:10:48.113,2.77,0.305,0.305,-0.183,3.83,0.793,-0.427,0.122
2021-11-30 10:10:48.118,2.77,0.305,0.305,-0.183,3.84,0.732,-0.305,0.122
2021-11-30 10:10:48.123,2.78,0.305,0.305,-0.244,3.84,0.732,-0.305,0.122
2021-11-30 10:10:48.128,2.78,0.305,0.305,-0.244,3.85,0.732,-0.244,0.183
2021-11-30 10:10:48.133,2.79,0.305,0.305,-0.244,3.85,0.732,-0.244,0.183
2021-11-30 10:10:48.138,2.79,0.305,0.305,-0.244,3.86,0.793,-0.305,0.122
2021-11-30 10:10:48.143,2.8,0.305,0.305,-0.244,3.86,0.793,-0.305,0.122
2021-11-30 10:10:48.148,2.8,0.305,0.305,-0.244,3.87,0.793,-0.366,0.122
