timestamp (+0700),left-elapsed (s),x-axis (g)_x,y-axis (g)_x,z-axis (g)_x,right-elapsed (s),x-axis (g)_y,y-axis (g)_y,z-axis (g)_y
2021-11-30 10:11:42.068,56.72,2.135,-2.528,-1.119,57.82,0.98,-0.063,-0.073
2021-11-30 10:11:42.072,56.73,2.073,2.683,0.917,57.82,0.98,-0.063,-0.073
2021-11-30 10:11:42.078,56.73,2.073,2.683,0.917,57.83,0.912,0.003,-0.02
2021-11-30 10:11:42.082,56.74,2.024,0.551,1.51,57.83,0.912,0.003,-0.02
2021-11-30 10:11:42.088,56.74,2.024,0.551,1.51,57.84,0.921,-0.003,-0.073
2021-11-30 10:11:42.092,56.75,2.56,-0.053,1.021,57.84,0.921,-0.003,-0.073
2021-11-30 10:11:42.098,56.75,2.56,-0.053,1.021,57.85,1.004,0.01,-0.085
2021-11-30 10:11:42.102,56.76,2.524,1.791,0.066,57.85,1.004,0.01,-0.085
2021-11-30 10:11:42.108,56.76,2.524,1.791,0.066,57.86,1.005,0.114,-0.173
2021-11-30 10:11:42.112,56.77,0.881,-1.323,-0.511,57.86,1.005,0.114,-0.173
2021-11-30 10:11:42.118,56.77,0.881,-1.323,-0.511,57.87,0.939,0.148,-0.219
2021-11-30 10:11:42.122,56.78,0.476,0.181,-0.084,57.87,0.939,0.148,-0.219
2021-11-30 10:11:42.128,56.78,0.476,0.181,-0.084,57.88,0.913,0.063,-0.168
2021-11-30 10:11:42.132,56.79,0.403,0.574,0.515,57.88,0.913,0.063,-0.168
2021-11-30 10:11:42.138,56.79,0.403,0.574,0.515,57.89,0.936,0.011,-0.067
2021-11-30 10:11:42.142,56.8,0.799,-0.376,0.237,57.89,0.936,0.011,-0.067
2021-11-30 10:11:42.148,56.8,0.799,-0.376,0.237,57.9,0.957,-0.011,-0.055
2021-11-30 10:11:42.152,56.81,1.137,0.248,-0.125,57.9,0.957,-0.011,-0.055
2021-11-30 10:11:42.158,56.81,1.137,0.248,-0.125,57.91,0.995,-0.028,-0.079
2021-11-30 10:11:42.162,56.82,0.993,0.267,0.012,57.91,0.995,-0.028,-0.079
2021-11-30 10:11:42.168,56.82,0.993,0.267,0.012,57.92,0.988,0.011,-0.154
2021-11-30 10:11:42.172,56.83,0.927,0.09,0.253,57.92,0.988,0.011,-0.154
2021-11-30 10:11:42.178,56.83,0.927,0.09,0.253,57.93,0.944,0.048,-0.18
2021-11-30 10:11:42.182,56.84,1.051,-0.081,0.29,57.93,0.944,0.048,-0.18
2021-11-30 10:11:42.188,56.84,1.051,-0.081,0.29,57.94,0.935,0.044,-0.167
2021-11-30 10:11:42.192,56.85,1.08,-0.075,0.156,57.94,0.935,0.044,-0.167
2021-11-30 10:11:42.198,56.85,1.08,-0.075,0.156,57.95,0.964,0.021,-0.111
2021-11-30 10:11:42.202,56.86,1.073,-0.076,0.044,57.95,0.964,0.021,-0.111
2021-11-30 10:11:42.208,56.86,1.073,-0.076,0.044,57.96,0.973,0.009,-0.063
2021-11-30 10:11:42.212,56.87,1.128,-0.152,0.023,57.96,0.973,0.009,-0.063
2021-11-30 10:11:42.218,56.87,1.128,-0.152,0.023,57.97,0.975,-0.001,-0.036
2021-11-30 10:11:42.222,56.88,1.141,-0.175,0.121,57.97,0.975,-0.001,-0.036
2021-11-30 10:11:42.228,56.88,1.141,-0.175,0.121,57.98,0.987,0.017,-0.064
2021-11-30 10:11:42.232,56.89,1.048,-0.192,0.18,57.98,0.987,0.017,-0.064
2021-11-30 10:11:42.238,56.89,1.048,-0.192,0.18,57.99,0.993,0.043,-0.111
2021-11-30 10:11:42.242,56.9,1.0,-0.198,0.2,57.99,0.993,0.043,-0.111
2021-11-30 10:11:42.248,56.9,1.0,-0.198,0.2,58.0,1.008,0.049,-0.128
2021-11-30 10:11:42.252,56.91,1.028,-0.155,0.205,58.0,1.008,0.049,-0.128
2021-11-30 10:11:42.258,56.91,1.028,-0.155,0.205,58.01,1.037,0.038,-0.091
2021-11-30 10:11:42.262,56.92,1.028,-0.121,0.176,58.01,1.037,0.038,-0.091
2021-11-30 10:11:42.268,56.92,1.028,-0.121,0.176,58.02,1.065,0.029,-0.059
2021-11-30 10:11:42.272,56.93,1.003,-0.067,0.155,58.02,1.065,0.029,-0.059
2021-11-30 10:11:42.278,56.93,1.003,-0.067,0.155,58.03,1.073,0.03,-0.023
2021-11-30 10:11:42.282,56.94,0.997,-0.062,0.17,58.03,1.073,0.03,-0.023
2021-11-30 10:11:42.288,56.94,0.997,-0.062,0.17,58.04,1.084,0.025,0.013
2021-11-30 10:11:42.292,56.95,0.992,-0.116,0.205,58.04,1.084,0.025,0.013
2021-11-30 10:11:42.298,56.95,0.992,-0.116,0.205,58.05,1.111,0.043,0.025
2021-11-30 10:11:42.302,56.96,0.998,-0.167,0.202,58.05,1.111,0.043,0.025
2021-11-30 10:11:42.308,56.96,0.998,-0.167,0.202,58.06,1.112,0.046,0.017
2021-11-30 10:11:42.312,56.97,1.013,-0.178,0.17,58.06,1.112,0.046,0.017
2021-11-30 10:11:42.318,56.97,1.013,-0.178,0.17,58.07,1.108,0.025,0.016
2021-11-30 10:11:42.322,56.98,1.032,-0.2,0.149,58.07,1.108,0.025,0.016
2021-11-30 10:11:42.328,56.98,1.032,-0.2,0.149,58.08,1.117,-0.004,0.046
2021-11-30 10:11:42.332,56.99,1.03,-0.231,0.158,58.08,1.117,-0.004,0.046
2021-11-30 10:11:42.338,56.99,1.03,-0.231,0.158,58.09,1.158,-0.021,0.072
2021-11-30 10:11:42.342,57.0,1.023,-0.208,0.157,58.09,1.158,-0.021,0.072
2021-11-30 10:11:42.348,57.0,1.023,-0.208,0.157,58.1,1.174,0.016,0.051
2021-11-30 10:11:42.352,57.01,1.015,-0.186,0.165,58.1,1.174,0.016,0.051
2021-11-30 10:11:42.358,57.01,1.015,-0.186,0.165,58.11,1.224,0.039,0.051
2021-11-30 10:11:42.362,57.02,1.014,-0.178,0.177,58.11,1.224,0.039,0.051
2021-11-30 10:11:42.368,57.02,1.014,-0.178,0.177,58.12,1.243,0.041,0.01
2021-11-30 10:11:42.372,57.03,1.019,-0.167,0.144,58.12,1.243,0.041,0.01
2021-11-30 10:11:42.378,57.03,1.019,-0.167,0.144,58.13,1.307,0.065,-0.03
2021-11-30 10:11:42.382,57.04,1.029,-0.145,0.138,58.13,1.307,0.065,-0.03
2021-11-30 10:11:42.388,57.04,1.029,-0.145,0.138,58.14,1.379,0.045,-0.043
2021-11-30 10:11:42.392,57.05,1.042,-0.146,0.142,58.14,1.379,0.045,-0.043
2021-11-30 10:11:42.398,57.05,1.042,-0.146,0.142,58.15,1.376,0.026,-0.023
2021-11-30 10:11:42.402,57.06,1.054,-0.13,0.144,58.15,1.376,0.026,-0.023
2021-11-30 10:11:42.408,57.06,1.054,-0.13,0.144,58.16,1.372,-0.02,-0.006
2021-11-30 10:11:42.412,57.07,1.079,-0.081,0.164,58.16,1.372,-0.02,-0.006
2021-11-30 10:11:42.418,57.07,1.079,-0.081,0.164,58.17,1.36,-0.082,-0.041
2021-11-30 10:11:42.422,57.08,1.095,-0.056,0.155,58.17,1.36,-0.082,-0.041
2021-11-30 10:11:42.428,57.08,1.095,-0.056,0.155,58.18,1.372,-0.129,-0.1
2021-11-30 10:11:42.432,57.09,1.118,-0.021,0.141,58.18,1.372,-0.129,-0.1
2021-11-30 10:11:42.438,57.09,1.118,-0.021,0.141,58.19,1.406,-0.206,-0.178
2021-11-30 10:11:42.442,57.1,1.124,-0.035,0.114,58.19,1.406,-0.206,-0.178
2021-11-30 10:11:42.448,57.1,1.124,-0.035,0.114,58.2,1.522,-0.25,-0.233
2021-11-30 10:11:42.452,57.11,1.172,0.011,0.029,58.2,1.522,-0.25,-0.233
2021-11-30 10:11:42.458,57.11,1.172,0.011,0.029,58.21,1.577,-0.343,-0.331
2021-11-30 10:11:42.462,57.12,1.213,-0.068,-0.069,58.21,1.577,-0.343,-0.331
2021-11-30 10:11:42.468,57.12,1.213,-0.068,-0.069,58.22,1.575,-0.445,-0.475
2021-11-30 10:11:42.472,57.13,1.216,-0.129,-0.181,58.22,1.575,-0.445,-0.475
2021-11-30 10:11:42.478,57.13,1.216,-0.129,-0.181,58.23,1.622,-0.564,-0.458
2021-11-30 10:11:42.482,57.14,1.238,-0.158,-0.146,58.23,1.622,-0.564,-0.458
2021-11-30 10:11:42.488,57.14,1.238,-0.158,-0.146,58.24,1.681,-0.57,-0.508
2021-11-30 10:11:42.492,57.15,1.324,-0.143,-0.01,58.24,1.681,-0.57,-0.508
2021-11-30 10:11:42.498,57.15,1.324,-0.143,-0.01,58.25,1.915,-0.436,-0.462
2021-11-30 10:11:42.502,57.16,1.375,-0.11,0.043,58.25,1.915,-0.436,-0.462
2021-11-30 10:11:42.508,57.16,1.375,-0.11,0.043,58.26,2.239,-0.083,-0.258
2021-11-30 10:11:42.512,57.17,1.381,-0.076,0.043,58.26,2.239,-0.083,-0.258
2021-11-30 10:11:42.518,57.17,1.381,-0.076,0.043,58.27,2.408,0.079,-0.37
2021-11-30 10:11:42.522,57.18,1.37,-0.071,0.04,58.27,2.408,0.079,-0.37
2021-11-30 10:11:42.528,57.18,1.37,-0.071,0.04,58.28,2.335,0.067,-0.562
2021-11-30 10:11:42.532,57.19,1.386,-0.044,0.074,58.28,2.335,0.067,-0.562
2021-11-30 10:11:42.538,57.19,1.386,-0.044,0.074,58.29,2.282,0.129,-0.497
2021-11-30 10:11:42.542,57.2,1.4,-0.075,0.12,58.29,2.282,0.129,-0.497
2021-11-30 10:11:42.548,57.2,1.4,-0.075,0.12,58.3,2.05,-0.355,-0.637
2021-11-30 10:11:42.552,57.21,1.372,-0.091,0.123,58.3,2.05,-0.355,-0.637
2021-11-30 10:11:42.558,57.21,1.372,-0.091,0.123,58.31,1.569,-0.649,-0.734
2021-11-30 10:11:42.562,57.22,1.373,-0.115,0.137,58.31,1.569,-0.649,-0.734
2021-11-30 10:11:42.568,57.22,1.373,-0.115,0.137,58.32,1.04,-0.345,-0.661
2021-11-30 10:11:42.572,57.23,1.433,-0.158,0.177,58.32,1.04,-0.345,-0.661
2021-11-30 10:11:42.578,57.23,1.433,-0.158,0.177,58.33,0.607,-0.565,-0.749
2021-11-30 10:11:42.582,57.24,1.457,-0.173,0.22,58.33,0.607,-0.565,-0.749
2021-11-30 10:11:42.588,57.24,1.457,-0.173,0.22,58.34,0.787,-0.616,-0.015
2021-11-30 10:11:42.592,57.25,1.488,-0.229,0.229,58.34,0.787,-0.616,-0.015
2021-11-30 10:11:42.598,57.25,1.488,-0.229,0.229,58.35,0.865,1.282,0.389
2021-11-30 10:11:42.602,57.26,1.583,-0.358,0.225,58.35,0.865,1.282,0.389
2021-11-30 10:11:42.608,57.26,1.583,-0.358,0.225,58.36,0.614,1.31,-0.097
2021-11-30 10:11:42.612,57.27,1.729,-0.513,0.312,58.36,0.614,1.31,-0.097
2021-11-30 10:11:42.618,57.27,1.729,-0.513,0.312,58.37,0.171,0.272,0.171
2021-11-30 10:11:42.622,57.28,1.746,-0.578,0.343,58.37,0.171,0.272,0.171
2021-11-30 10:11:42.628,57.28,1.746,-0.578,0.343,58.38,0.048,-0.508,0.417
2021-11-30 10:11:42.632,57.29,1.699,-0.687,0.319,58.38,0.048,-0.508,0.417
2021-11-30 10:11:42.638,57.29,1.699,-0.687,0.319,58.39,0.026,-0.6,0.114
2021-11-30 10:11:42.642,57.3,1.817,-0.576,0.313,58.39,0.026,-0.6,0.114
2021-11-30 10:11:42.648,57.3,1.817,-0.576,0.313,58.4,-0.091,-0.436,-0.145
2021-11-30 10:11:42.652,57.31,1.961,-0.228,0.224,58.4,-0.091,-0.436,-0.145
2021-11-30 10:11:42.658,57.31,1.961,-0.228,0.224,58.41,-0.145,-0.33,-0.175
2021-11-30 10:11:42.662,57.32,2.167,-0.027,0.193,58.41,-0.145,-0.33,-0.175
2021-11-30 10:11:42.668,57.32,2.167,-0.027,0.193,58.42,-0.041,-0.113,-0.079
2021-11-30 10:11:42.672,57.33,2.684,-0.411,0.183,58.42,-0.041,-0.113,-0.079
2021-11-30 10:11:42.678,57.33,2.684,-0.411,0.183,58.43,0.002,-0.038,0.002
2021-11-30 10:11:42.682,57.34,2.451,-0.112,0.099,58.43,0.002,-0.038,0.002
2021-11-30 10:11:42.688,57.34,2.451,-0.112,0.099,58.44,0.035,0.001,0.019
2021-11-30 10:11:42.692,57.35,1.866,0.281,0.077,58.44,0.035,0.001,0.019
2021-11-30 10:11:42.698,57.35,1.866,0.281,0.077,58.45,0.046,-0.028,0.001
2021-11-30 10:11:42.702,57.36,1.912,0.204,0.315,58.45,0.046,-0.028,0.001
2021-11-30 10:11:42.708,57.36,1.912,0.204,0.315,58.46,0.07,-0.131,0.009
2021-11-30 10:11:42.712,57.37,1.588,-0.131,0.494,58.46,0.07,-0.131,0.009
2021-11-30 10:11:42.718,57.37,1.588,-0.131,0.494,58.47,0.148,-0.183,0.01
2021-11-30 10:11:42.722,57.38,0.875,-0.836,0.564,58.47,0.148,-0.183,0.01
2021-11-30 10:11:42.728,57.38,0.875,-0.836,0.564,58.48,0.252,-0.199,0.036
2021-11-30 10:11:42.732,57.39,0.898,-0.734,-0.02,58.48,0.252,-0.199,0.036
2021-11-30 10:11:42.738,57.39,0.898,-0.734,-0.02,58.49,0.342,-0.222,0.06
2021-11-30 10:11:42.742,57.4,0.841,0.63,0.361,58.49,0.342,-0.222,0.06
2021-11-30 10:11:42.748,57.4,0.841,0.63,0.361,58.5,0.426,-0.322,0.056
2021-11-30 10:11:42.752,57.41,0.353,0.222,0.496,58.5,0.426,-0.322,0.056
2021-11-30 10:11:42.758,57.41,0.353,0.222,0.496,58.51,0.562,-0.315,0.069
2021-11-30 10:11:42.762,57.42,0.09,-0.521,0.123,58.51,0.562,-0.315,0.069
2021-11-30 10:11:42.768,57.42,0.09,-0.521,0.123,58.52,0.677,-0.421,0.059
2021-11-30 10:11:42.772,57.43,0.314,-0.559,0.166,58.52,0.677,-0.421,0.059
2021-11-30 10:11:42.778,57.43,0.314,-0.559,0.166,58.53,0.85,-0.413,0.043
2021-11-30 10:11:42.782,57.44,0.293,-0.514,0.112,58.53,0.85,-0.413,0.043
2021-11-30 10:11:42.788,57.44,0.293,-0.514,0.112,58.54,0.981,-0.384,0.006
2021-11-30 10:11:42.792,57.45,0.196,-0.344,-0.012,58.54,0.981,-0.384,0.006
2021-11-30 10:11:42.798,57.45,0.196,-0.344,-0.012,58.55,1.1,-0.323,-0.045
2021-11-30 10:11:42.802,57.46,0.076,-0.125,-0.06,58.55,1.1,-0.323,-0.045
2021-11-30 10:11:42.808,57.46,0.076,-0.125,-0.06,58.56,1.205,-0.256,-0.072
2021-11-30 10:11:42.812,57.47,0.094,0.056,-0.035,58.56,1.205,-0.256,-0.072
2021-11-30 10:11:42.818,57.47,0.094,0.056,-0.035,58.57,1.311,-0.199,-0.073
2021-11-30 10:11:42.822,57.48,0.048,-0.045,0.025,58.57,1.311,-0.199,-0.073
2021-11-30 10:11:42.828,57.48,0.048,-0.045,0.025,58.58,1.463,-0.147,-0.081
2021-11-30 10:11:42.832,57.49,0.13,-0.103,0.076,58.58,1.463,-0.147,-0.081
2021-11-30 10:11:42.838,57.49,0.13,-0.103,0.076,58.59,1.693,-0.096,-0.089
2021-11-30 10:11:42.842,57.5,0.252,-0.16,0.047,58.59,1.693,-0.096,-0.089
2021-11-30 10:11:42.848,57.5,0.252,-0.16,0.047,58.6,1.956,-0.025,-0.129
2021-11-30 10:11:42.852,57.51,0.334,-0.173,0.01,58.6,1.956,-0.025,-0.129
2021-11-30 10:11:42.858,57.51,0.334,-0.173,0.01,58.61,2.238,0.131,-0.233
2021-11-30 10:11:42.862,57.52,0.43,-0.148,-0.013,58.61,2.238,0.131,-0.233
2021-11-30 10:11:42.868,57.52,0.43,-0.148,-0.013,58.62,2.5,0.438,-0.316
2021-11-30 10:11:42.872,57.53,0.511,-0.132,-0.055,58.62,2.5,0.438,-0.316
2021-11-30 10:11:42.878,57.53,0.511,-0.132,-0.055,58.63,2.741,0.92,-0.369
2021-11-30 10:11:42.882,57.54,0.57,-0.233,-0.068,58.63,2.741,0.92,-0.369
2021-11-30 10:11:42.888,57.54,0.57,-0.233,-0.068,58.64,2.821,1.412,-0.381
2021-11-30 10:11:42.892,57.55,0.685,-0.172,-0.05,58.64,2.821,1.412,-0.381
2021-11-30 10:11:42.898,57.55,0.685,-0.172,-0.05,58.65,2.779,1.772,-0.072
2021-11-30 10:11:42.902,57.56,0.787,-0.116,-0.02,58.65,2.779,1.772,-0.072
2021-11-30 10:11:42.908,57.56,0.787,-0.116,-0.02,58.66,2.609,1.963,0.372
2021-11-30 10:11:42.912,57.57,0.914,-0.129,0.021,58.66,2.609,1.963,0.372
2021-11-30 10:11:42.918,57.57,0.914,-0.129,0.021,58.67,2.267,2.232,0.527
2021-11-30 10:11:42.922,57.58,1.087,-0.07,0.071,58.67,2.267,2.232,0.527
2021-11-30 10:11:42.928,57.58,1.087,-0.07,0.071,58.68,1.905,2.682,0.173
2021-11-30 10:11:42.932,57.59,1.153,-0.094,0.085,58.68,1.905,2.682,0.173
2021-11-30 10:11:42.938,57.59,1.153,-0.094,0.085,58.69,1.522,2.841,-0.1
2021-11-30 10:11:42.942,57.6,1.242,-0.069,0.079,58.69,1.522,2.841,-0.1
2021-11-30 10:11:42.948,57.6,1.242,-0.069,0.079,58.7,1.567,2.707,0.151
2021-11-30 10:11:42.952,57.61,1.384,-0.111,0.045,58.7,1.567,2.707,0.151
2021-11-30 10:11:42.958,57.61,1.384,-0.111,0.045,58.71,1.895,2.25,0.582
2021-11-30 10:11:42.962,57.62,1.57,-0.104,0.063,58.71,1.895,2.25,0.582
2021-11-30 10:11:42.968,57.62,1.57,-0.104,0.063,58.72,1.506,2.077,0.641
2021-11-30 10:11:42.972,57.63,1.752,-0.092,0.092,58.72,1.506,2.077,0.641
2021-11-30 10:11:42.978,57.63,1.752,-0.092,0.092,58.73,1.328,1.258,0.729
2021-11-30 10:11:42.982,57.64,1.953,-0.013,0.128,58.73,1.328,1.258,0.729
2021-11-30 10:11:42.988,57.64,1.953,-0.013,0.128,58.74,0.419,-1.796,-0.229
2021-11-30 10:11:42.992,57.65,2.134,0.133,0.198,58.74,0.419,-1.796,-0.229
2021-11-30 10:11:42.998,57.65,2.134,0.133,0.198,58.75,0.825,-5.677,0.91
2021-11-30 10:11:43.002,57.66,2.322,0.303,0.326,58.75,0.825,-5.677,0.91
2021-11-30 10:11:43.008,57.66,2.322,0.303,0.326,58.76,2.473,-1.056,1.506
2021-11-30 10:11:43.012,57.67,2.543,0.47,0.503,58.76,2.473,-1.056,1.506
2021-11-30 10:11:43.018,57.67,2.543,0.47,0.503,58.77,2.289,2.675,-0.58
2021-11-30 10:11:43.022,57.68,2.674,0.9,0.577,58.77,2.289,2.675,-0.58
2021-11-30 10:11:43.028,57.68,2.674,0.9,0.577,58.78,1.751,0.882,-2.207
2021-11-30 10:11:43.032,57.69,2.585,1.233,0.393,58.78,1.751,0.882,-2.207
2021-11-30 10:11:43.038,57.69,2.585,1.233,0.393,58.79,2.283,1.444,-1.039
2021-11-30 10:11:43.042,57.7,2.475,1.322,0.158,58.79,2.283,1.444,-1.039
2021-11-30 10:11:43.048,57.7,2.475,1.322,0.158,58.8,2.2,0.362,0.59
2021-11-30 10:11:43.052,57.71,2.14,1.602,0.395,58.8,2.2,0.362,0.59
2021-11-30 10:11:43.058,57.71,2.14,1.602,0.395,58.81,0.448,-0.974,0.629
2021-11-30 10:11:43.062,57.72,1.972,1.974,0.781,58.81,0.448,-0.974,0.629
2021-11-30 10:11:43.068,57.72,1.972,1.974,0.781,58.82,0.067,0.481,0.321
2021-11-30 10:11:43.072,57.73,1.813,2.208,0.954,58.82,0.067,0.481,0.321
2021-11-30 10:11:43.078,57.73,1.813,2.208,0.954,58.83,0.75,1.21,-0.586
2021-11-30 10:11:43.082,57.74,1.45,2.435,0.703,58.83,0.75,1.21,-0.586
2021-11-30 10:11:43.088,57.74,1.45,2.435,0.703,58.84,0.789,0.384,-0.129
2021-11-30 10:11:43.092,57.75,1.443,2.331,0.264,58.84,0.789,0.384,-0.129
2021-11-30 10:11:43.098,57.75,1.443,2.331,0.264,58.85,0.96,-0.018,0.121
2021-11-30 10:11:43.102,57.76,1.679,2.033,0.129,58.85,0.96,-0.018,0.121
2021-11-30 10:11:43.108,57.76,1.679,2.033,0.129,58.86,1.002,0.198,-0.074
2021-11-30 10:11:43.112,57.77,1.397,1.929,0.008,58.86,1.002,0.198,-0.074
2021-11-30 10:11:43.118,57.77,1.397,1.929,0.008,58.87,0.903,0.109,-0.16
2021-11-30 10:11:43.122,57.78,1.493,0.901,-0.345,58.87,0.903,0.109,-0.16
2021-11-30 10:11:43.128,57.78,1.493,0.901,-0.345,58.88,0.882,-0.152,0.009
2021-11-30 10:11:43.132,57.79,0.803,-2.161,-1.096,58.88,0.882,-0.152,0.009
2021-11-30 10:11:43.138,57.79,0.803,-2.161,-1.096,58.89,1.043,-0.214,0.013
2021-11-30 10:11:43.142,57.8,0.817,-4.544,-2.012,58.89,1.043,-0.214,0.013
2021-11-30 10:11:43.148,57.8,0.817,-4.544,-2.012,58.9,1.117,-0.158,-0.048
2021-11-30 10:11:43.152,57.81,1.801,-0.401,-1.079,58.9,1.117,-0.158,-0.048
2021-11-30 10:11:43.158,57.81,1.801,-0.401,-1.079,58.91,1.077,-0.049,-0.101
2021-11-30 10:11:43.162,57.82,1.496,2.303,0.938,58.91,1.077,-0.049,-0.101
2021-11-30 10:11:43.168,57.82,1.496,2.303,0.938,58.92,0.902,-0.055,-0.098
2021-11-30 10:11:43.172,57.83,2.094,0.211,1.905,58.92,0.902,-0.055,-0.098
2021-11-30 10:11:43.178,57.83,2.094,0.211,1.905,58.93,0.846,-0.048,-0.07
2021-11-30 10:11:43.182,57.84,2.199,-0.264,1.223,58.93,0.846,-0.048,-0.07
2021-11-30 10:11:43.188,57.84,2.199,-0.264,1.223,58.94,0.965,0.009,-0.066
2021-11-30 10:11:43.192,57.85,2.491,1.818,0.638,58.94,0.965,0.009,-0.066
2021-11-30 10:11:43.198,57.85,2.491,1.818,0.638,58.95,1.011,0.045,-0.109
2021-11-30 10:11:43.202,57.86,1.535,-0.187,-0.401,58.95,1.011,0.045,-0.109
2021-11-30 10:11:43.208,57.86,1.535,-0.187,-0.401,58.96,0.977,0.048,-0.125
2021-11-30 10:11:43.212,57.87,0.78,-0.467,-0.606,58.96,0.977,0.048,-0.125
2021-11-30 10:11:43.218,57.87,0.78,-0.467,-0.606,58.97,0.92,0.044,-0.152
2021-11-30 10:11:43.222,57.88,0.473,0.317,0.053,58.97,0.92,0.044,-0.152
2021-11-30 10:11:43.228,57.88,0.473,0.317,0.053,58.98,0.896,0.035,-0.133
2021-11-30 10:11:43.232,57.89,0.542,-0.143,0.405,58.98,0.896,0.035,-0.133
2021-11-30 10:11:43.238,57.89,0.542,-0.143,0.405,58.99,0.931,-0.009,-0.067
2021-11-30 10:11:43.242,57.9,1.106,0.375,0.385,58.99,0.931,-0.009,-0.067
2021-11-30 10:11:43.248,57.9,1.106,0.375,0.385,59.0,0.955,-0.057,-0.03
2021-11-30 10:11:43.252,57.91,1.017,0.358,0.207,59.0,0.955,-0.057,-0.03
2021-11-30 10:11:43.258,57.91,1.017,0.358,0.207,59.01,0.956,-0.066,-0.053
2021-11-30 10:11:43.262,57.92,0.939,-0.069,0.059,59.01,0.956,-0.066,-0.053
2021-11-30 10:11:43.268,57.92,0.939,-0.069,0.059,59.02,0.965,-0.039,-0.102
2021-11-30 10:11:43.272,57.93,1.035,-0.082,0.152,59.02,0.965,-0.039,-0.102
2021-11-30 10:11:43.278,57.93,1.035,-0.082,0.152,59.03,0.954,-0.014,-0.159
2021-11-30 10:11:43.282,57.94,1.041,-0.109,0.131,59.03,0.954,-0.014,-0.159
2021-11-30 10:11:43.288,57.94,1.041,-0.109,0.131,59.04,0.949,-0.028,-0.159
2021-11-30 10:11:43.292,57.95,1.066,-0.126,0.094,59.04,0.949,-0.028,-0.159
2021-11-30 10:11:43.298,57.95,1.066,-0.126,0.094,59.05,0.951,-0.052,-0.092
2021-11-30 10:11:43.302,57.96,1.117,-0.184,0.129,59.05,0.951,-0.052,-0.092
2021-11-30 10:11:43.308,57.96,1.117,-0.184,0.129,59.06,0.946,-0.031,-0.034
2021-11-30 10:11:43.312,57.97,1.11,-0.183,0.147,59.06,0.946,-0.031,-0.034
2021-11-30 10:11:43.318,57.97,1.11,-0.183,0.147,59.07,0.958,0.001,-0.032
2021-11-30 10:11:43.322,57.98,1.079,-0.168,0.173,59.07,0.958,0.001,-0.032
2021-11-30 10:11:43.328,57.98,1.079,-0.168,0.173,59.08,0.98,0.021,-0.058
2021-11-30 10:11:43.332,57.99,1.018,-0.198,0.168,59.08,0.98,0.021,-0.058
2021-11-30 10:11:43.338,57.99,1.018,-0.198,0.168,59.09,1.0,0.052,-0.087
2021-11-30 10:11:43.342,58.0,1.0,-0.194,0.141,59.09,1.0,0.052,-0.087
2021-11-30 10:11:43.348,58.0,1.0,-0.194,0.141,59.1,1.03,0.093,-0.098
2021-11-30 10:11:43.352,58.01,1.008,-0.139,0.166,59.1,1.03,0.093,-0.098
2021-11-30 10:11:43.358,58.01,1.008,-0.139,0.166,59.11,1.034,0.134,-0.103
2021-11-30 10:11:43.362,58.02,0.983,-0.106,0.231,59.11,1.034,0.134,-0.103
2021-11-30 10:11:43.368,58.02,0.983,-0.106,0.231,59.12,1.047,0.139,-0.098
2021-11-30 10:11:43.372,58.03,0.991,-0.07,0.224,59.12,1.047,0.139,-0.098
2021-11-30 10:11:43.378,58.03,0.991,-0.07,0.224,59.13,1.092,0.135,-0.091
2021-11-30 10:11:43.382,58.04,1.001,-0.011,0.18,59.13,1.092,0.135,-0.091
2021-11-30 10:11:43.388,58.04,1.001,-0.011,0.18,59.14,1.141,0.169,-0.094
2021-11-30 10:11:43.392,58.05,1.01,-0.068,0.137,59.14,1.141,0.169,-0.094
2021-11-30 10:11:43.398,58.05,1.01,-0.068,0.137,59.15,1.175,0.119,-0.049
2021-11-30 10:11:43.402,58.06,1.029,-0.094,0.103,59.15,1.175,0.119,-0.049
2021-11-30 10:11:43.408,58.06,1.029,-0.094,0.103,59.16,1.203,-0.055,0.075
2021-11-30 10:11:43.412,58.07,1.035,-0.125,0.112,59.16,1.203,-0.055,0.075
2021-11-30 10:11:43.418,58.07,1.035,-0.125,0.112,59.17,1.106,-0.126,0.132
2021-11-30 10:11:43.422,58.08,1.032,-0.164,0.127,59.17,1.106,-0.126,0.132
2021-11-30 10:11:43.428,58.08,1.032,-0.164,0.127,59.18,1.054,-0.192,0.204
2021-11-30 10:11:43.432,58.09,1.022,-0.169,0.154,59.18,1.054,-0.192,0.204
2021-11-30 10:11:43.438,58.09,1.022,-0.169,0.154,59.19,1.167,-0.157,0.208
2021-11-30 10:11:43.442,58.1,1.025,-0.121,0.156,59.19,1.167,-0.157,0.208
2021-11-30 10:11:43.448,58.1,1.025,-0.121,0.156,59.2,1.222,-0.044,0.101
2021-11-30 10:11:43.452,58.11,1.038,-0.103,0.149,59.2,1.222,-0.044,0.101
2021-11-30 10:11:43.458,58.11,1.038,-0.103,0.149,59.21,1.278,0.04,-0.019
2021-11-30 10:11:43.462,58.12,1.071,-0.049,0.13,59.21,1.278,0.04,-0.019
2021-11-30 10:11:43.468,58.12,1.071,-0.049,0.13,59.22,1.325,0.102,-0.125
2021-11-30 10:11:43.472,58.13,1.073,-0.03,0.115,59.22,1.325,0.102,-0.125
2021-11-30 10:11:43.478,58.13,1.073,-0.03,0.115,59.23,1.363,0.092,-0.126
