epoc (ms),timestamp (+0700),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1638241847918,2021-11-30T10.10.47.918,3.640,0.488,0.122,-0.549
1638241847928,2021-11-30T10.10.47.928,3.650,0.488,0.122,-0.488
1638241847938,2021-11-30T10.10.47.938,3.660,0.610,0.000,-0.427
1638241847948,2021-11-30T10.10.47.948,3.670,0.488,0.000,-0.427
1638241847958,2021-11-30T10.10.47.958,3.680,0.427,0.000,-0.427
1638241847968,2021-11-30T10.10.47.968,3.690,0.549,0.000,-0.427
1638241847978,2021-11-30T10.10.47.978,3.700,0.549,0.000,-0.427
1638241847988,2021-11-30T10.10.47.988,3.710,0.732,-0.122,-0.305
1638241847998,2021-11-30T10.10.47.998,3.720,0.732,-0.122,-0.366
1638241848008,2021-11-30T10.10.48.008,3.730,0.732,-0.122,-0.366
1638241848018,2021-11-30T10.10.48.018,3.740,0.854,-0.122,-0.244
1638241848028,2021-11-30T10.10.48.028,3.750,0.732,-0.122,-0.183
1638241848038,2021-11-30T10.10.48.038,3.760,0.732,-0.122,-0.183
1638241848048,2021-11-30T10.10.48.048,3.770,0.854,-0.183,-0.244
1638241848058,2021-11-30T10.10.48.058,3.780,0.793,-0.244,-0.122
1638241848068,2021-11-30T10.10.48.068,3.790,0.793,-0.305,0.061
1638241848078,2021-11-30T10.10.48.078,3.800,0.854,-0.366,0.122
1638241848088,2021-11-30T10.10.48.088,3.810,0.915,-0.366,0.183
1638241848098,2021-11-30T10.10.48.098,3.820,0.915,-0.427,0.061
1638241848108,2021-11-30T10.10.48.108,3.830,0.793,-0.427,0.122
1638241848118,2021-11-30T10.10.48.118,3.840,0.732,-0.305,0.122
1638241848128,2021-11-30T10.10.48.128,3.850,0.732,-0.244,0.183
1638241848138,2021-11-30T10.10.48.138,3.860,0.793,-0.305,0.122
1638241848148,2021-11-30T10.10.48.148,3.870,0.793,-0.366,0.122
1638241848158,2021-11-30T10.10.48.158,3.880,0.732,-0.366,0.061
1638241848168,2021-11-30T10.10.48.168,3.890,0.793,-0.488,0.061
1638241848178,2021-11-30T10.10.48.178,3.900,0.854,-0.366,0.061
1638241848188,2021-11-30T10.10.48.188,3.910,0.793,-0.366,0.122
1638241848198,2021-11-30T10.10.48.198,3.920,0.671,-0.427,0.122
1638241848208,2021-11-30T10.10.48.208,3.930,0.732,-0.427,0.183
1638241848218,2021-11-30T10.10.48.218,3.940,0.732,-0.427,0.183
1638241848228,2021-11-30T10.10.48.228,3.950,0.793,-0.366,0.183
1638241848238,2021-11-30T10.10.48.238,3.960,0.854,-0.366,0.183
1638241848248,2021-11-30T10.10.48.248,3.970,0.915,-0.366,0.183
1638241848258,2021-11-30T10.10.48.258,3.980,0.915,-0.427,0.122
1638241848268,2021-11-30T10.10.48.268,3.990,0.793,-0.549,0.122
1638241848278,2021-11-30T10.10.48.278,4.000,0.793,-0.427,0.122
1638241848288,2021-11-30T10.10.48.288,4.010,0.732,-0.366,0.183
1638241848298,2021-11-30T10.10.48.298,4.020,0.732,-0.427,0.244
1638241848308,2021-11-30T10.10.48.308,4.030,0.732,-0.427,0.122
1638241848318,2021-11-30T10.10.48.318,4.040,0.854,-0.488,0.122
1638241848328,2021-11-30T10.10.48.328,4.050,0.854,-0.549,0.183
1638241848338,2021-11-30T10.10.48.338,4.060,0.854,-0.427,0.122
1638241848348,2021-11-30T10.10.48.348,4.070,0.854,-0.305,0.122
1638241848358,2021-11-30T10.10.48.358,4.080,0.732,-0.427,0.061
1638241848368,2021-11-30T10.10.48.368,4.090,0.671,-0.427,0.061
1638241848378,2021-11-30T10.10.48.378,4.100,0.671,-0.427,-0.061
1638241848388,2021-11-30T10.10.48.388,4.110,0.732,-0.488,-0.061
1638241848398,2021-11-30T10.10.48.398,4.120,0.671,-0.488,0.000
1638241848408,2021-11-30T10.10.48.408,4.130,0.732,-0.427,0.061
1638241848418,2021-11-30T10.10.48.418,4.140,0.793,-0.488,0.000
1638241848428,2021-11-30T10.10.48.428,4.150,0.732,-0.488,0.000
1638241848438,2021-11-30T10.10.48.438,4.160,0.671,-0.427,0.122
1638241848448,2021-11-30T10.10.48.448,4.170,0.671,-0.366,0.000
1638241848458,2021-11-30T10.10.48.458,4.180,0.488,-0.366,0.061
1638241848468,2021-11-30T10.10.48.468,4.190,0.366,-0.427,0.000
1638241848478,2021-11-30T10.10.48.478,4.200,0.305,-0.427,-0.122
1638241848488,2021-11-30T10.10.48.488,4.210,0.061,-0.244,-0.305
1638241848498,2021-11-30T10.10.48.498,4.220,-0.122,-0.122,-0.366
1638241848508,2021-11-30T10.10.48.508,4.230,-0.122,-0.061,-0.488
1638241848518,2021-11-30T10.10.48.518,4.240,-0.061,0.000,-0.549
1638241848528,2021-11-30T10.10.48.528,4.250,0.061,-0.061,-0.610
1638241848538,2021-11-30T10.10.48.538,4.260,0.061,-0.122,-0.793
1638241848548,2021-11-30T10.10.48.548,4.270,0.244,-0.061,-0.671
1638241848558,2021-11-30T10.10.48.558,4.280,0.183,0.000,-0.732
1638241848568,2021-11-30T10.10.48.568,4.290,0.244,0.000,-0.671
1638241848578,2021-11-30T10.10.48.578,4.300,0.183,-0.061,-0.610
1638241848588,2021-11-30T10.10.48.588,4.310,0.122,-0.061,-0.610
1638241848598,2021-11-30T10.10.48.598,4.320,0.122,-0.061,-0.549
1638241848608,2021-11-30T10.10.48.608,4.330,0.305,-0.061,-0.610
1638241848618,2021-11-30T10.10.48.618,4.340,0.244,-0.183,-0.549
1638241848628,2021-11-30T10.10.48.628,4.350,0.366,-0.244,-0.488
1638241848638,2021-11-30T10.10.48.638,4.360,0.305,-0.183,-0.366
1638241848648,2021-11-30T10.10.48.648,4.370,0.305,-0.244,-0.366
1638241848658,2021-11-30T10.10.48.658,4.380,0.305,-0.244,-0.427
1638241848668,2021-11-30T10.10.48.668,4.390,0.427,-0.244,-0.366
1638241848678,2021-11-30T10.10.48.678,4.400,0.366,-0.244,-0.366
1638241848688,2021-11-30T10.10.48.688,4.410,0.427,-0.244,-0.366
1638241848698,2021-11-30T10.10.48.698,4.420,0.366,-0.183,-0.488
1638241848708,2021-11-30T10.10.48.708,4.430,0.366,-0.183,-0.427
1638241848718,2021-11-30T10.10.48.718,4.440,0.305,-0.183,-0.488
1638241848728,2021-11-30T10.10.48.728,4.450,0.244,-0.122,-0.488
1638241848738,2021-11-30T10.10.48.738,4.460,0.366,-0.183,-0.488
1638241848748,2021-11-30T10.10.48.748,4.470,0.427,-0.183,-0.549
1638241848758,2021-11-30T10.10.48.758,4.480,0.427,-0.244,-0.610
1638241848768,2021-11-30T10.10.48.768,4.490,0.366,-0.183,-0.610
1638241848778,2021-11-30T10.10.48.778,4.500,0.427,-0.244,-0.549
1638241848788,2021-11-30T10.10.48.788,4.510,0.366,-0.305,-0.549
1638241848798,2021-11-30T10.10.48.798,4.520,0.488,-0.244,-0.488
1638241848808,2021-11-30T10.10.48.808,4.530,0.427,-0.244,-0.488
1638241848818,2021-11-30T10.10.48.818,4.540,0.427,-0.244,-0.366
1638241848828,2021-11-30T10.10.48.828,4.550,0.488,-0.366,-0.488
1638241848838,2021-11-30T10.10.48.838,4.560,0.488,-0.305,-0.427
1638241848848,2021-11-30T10.10.48.848,4.570,0.549,-0.488,-0.305
1638241848858,2021-11-30T10.10.48.858,4.580,0.427,-0.427,-0.305
1638241848868,2021-11-30T10.10.48.868,4.590,0.488,-0.488,-0.244
1638241848878,2021-11-30T10.10.48.878,4.600,0.488,-0.610,-0.183
1638241848888,2021-11-30T10.10.48.888,4.610,0.366,-0.610,-0.122
1638241848898,2021-11-30T10.10.48.898,4.620,0.366,-0.610,-0.122
1638241848908,2021-11-30T10.10.48.908,4.630,0.488,-0.671,-0.122
1638241848918,2021-11-30T10.10.48.918,4.640,0.366,-0.610,-0.244
1638241848928,2021-11-30T10.10.48.928,4.650,0.366,-0.549,-0.244
1638241848938,2021-11-30T10.10.48.938,4.660,0.427,-0.549,-0.244
1638241848948,2021-11-30T10.10.48.948,4.670,0.183,-0.488,-0.305
1638241848958,2021-11-30T10.10.48.958,4.680,0.061,-0.488,-0.305
1638241848968,2021-11-30T10.10.48.968,4.690,0.000,-0.427,-0.366
1638241848978,2021-11-30T10.10.48.978,4.700,0.000,-0.427,-0.305
1638241848988,2021-11-30T10.10.48.988,4.710,0.061,-0.366,-0.305
1638241848998,2021-11-30T10.10.48.998,4.720,0.122,-0.366,-0.427
1638241849008,2021-11-30T10.10.49.008,4.730,0.122,-0.427,-0.366
1638241849018,2021-11-30T10.10.49.018,4.740,0.061,-0.427,-0.366
1638241849028,2021-11-30T10.10.49.028,4.750,0.000,-0.366,-0.488
1638241849038,2021-11-30T10.10.49.038,4.760,-0.244,-0.305,-0.610
1638241849048,2021-11-30T10.10.49.048,4.770,-0.305,-0.244,-0.549
1638241849058,2021-11-30T10.10.49.058,4.780,-0.305,-0.244,-0.610
1638241849068,2021-11-30T10.10.49.068,4.790,-0.244,-0.183,-0.549
1638241849078,2021-11-30T10.10.49.078,4.800,-0.244,-0.244,-0.549
1638241849088,2021-11-30T10.10.49.088,4.810,-0.122,-0.305,-0.610
1638241849098,2021-11-30T10.10.49.098,4.820,0.000,-0.244,-0.732
1638241849108,2021-11-30T10.10.49.108,4.830,-0.061,-0.244,-0.610
1638241849118,2021-11-30T10.10.49.118,4.840,0.000,-0.366,-0.610
1638241849128,2021-11-30T10.10.49.128,4.850,0.122,-0.305,-0.549
1638241849138,2021-11-30T10.10.49.138,4.860,0.122,-0.244,-0.427
1638241849148,2021-11-30T10.10.49.148,4.870,0.122,-0.366,-0.488
1638241849158,2021-11-30T10.10.49.158,4.880,0.244,-0.366,-0.427
1638241849168,2021-11-30T10.10.49.168,4.890,0.427,-0.305,-0.427
1638241849178,2021-11-30T10.10.49.178,4.900,0.427,-0.244,-0.366
1638241849188,2021-11-30T10.10.49.188,4.910,0.488,-0.244,-0.366
1638241849198,2021-11-30T10.10.49.198,4.920,0.549,-0.366,-0.305
1638241849208,2021-11-30T10.10.49.208,4.930,0.488,-0.366,-0.305
1638241849218,2021-11-30T10.10.49.218,4.940,0.488,-0.305,-0.305
1638241849228,2021-11-30T10.10.49.228,4.950,0.549,-0.366,-0.244
1638241849238,2021-11-30T10.10.49.238,4.960,0.610,-0.427,-0.183
1638241849248,2021-11-30T10.10.49.248,4.970,0.671,-0.549,-0.183
1638241849258,2021-11-30T10.10.49.258,4.980,0.549,-0.549,-0.183
1638241849268,2021-11-30T10.10.49.268,4.990,0.610,-0.488,-0.122
1638241849278,2021-11-30T10.10.49.278,5.000,0.610,-0.610,0.000
1638241849288,2021-11-30T10.10.49.288,5.010,0.671,-0.610,-0.061
1638241849298,2021-11-30T10.10.49.298,5.020,0.732,-0.549,-0.122
1638241849308,2021-11-30T10.10.49.308,5.030,0.671,-0.610,-0.122
1638241849318,2021-11-30T10.10.49.318,5.040,0.793,-0.427,-0.183
1638241849328,2021-11-30T10.10.49.328,5.050,0.793,-0.427,-0.244
1638241849338,2021-11-30T10.10.49.338,5.060,0.610,-0.549,-0.244
1638241849348,2021-11-30T10.10.49.348,5.070,0.549,-0.549,-0.183
1638241849358,2021-11-30T10.10.49.358,5.080,0.671,-0.610,-0.183
1638241849368,2021-11-30T10.10.49.368,5.090,0.671,-0.549,-0.122
1638241849378,2021-11-30T10.10.49.378,5.100,0.732,-0.488,-0.122
1638241849388,2021-11-30T10.10.49.388,5.110,0.732,-0.549,-0.061
1638241849398,2021-11-30T10.10.49.398,5.120,0.671,-0.610,-0.061
1638241849408,2021-11-30T10.10.49.408,5.130,0.610,-0.610,0.000
1638241849418,2021-11-30T10.10.49.418,5.140,0.549,-0.610,-0.061
1638241849428,2021-11-30T10.10.49.428,5.150,0.610,-0.732,0.000
1638241849438,2021-11-30T10.10.49.438,5.160,0.610,-0.793,0.061
1638241849448,2021-11-30T10.10.49.448,5.170,0.549,-0.854,0.061
1638241849458,2021-11-30T10.10.49.458,5.180,0.549,-0.854,0.000
1638241849468,2021-11-30T10.10.49.468,5.190,0.549,-0.793,-0.061
1638241849478,2021-11-30T10.10.49.478,5.200,0.488,-0.732,-0.183
1638241849488,2021-11-30T10.10.49.488,5.210,0.488,-0.671,-0.122
1638241849498,2021-11-30T10.10.49.498,5.220,0.488,-0.610,-0.183
1638241849508,2021-11-30T10.10.49.508,5.230,0.549,-0.671,-0.244
1638241849518,2021-11-30T10.10.49.518,5.240,0.488,-0.549,-0.305
1638241849528,2021-11-30T10.10.49.528,5.250,0.488,-0.610,-0.305
1638241849538,2021-11-30T10.10.49.538,5.260,0.610,-0.671,-0.305
1638241849548,2021-11-30T10.10.49.548,5.270,0.549,-0.610,-0.366
1638241849558,2021-11-30T10.10.49.558,5.280,0.427,-0.610,-0.488
1638241849568,2021-11-30T10.10.49.568,5.290,0.488,-0.549,-0.366
1638241849578,2021-11-30T10.10.49.578,5.300,0.488,-0.610,-0.427
1638241849588,2021-11-30T10.10.49.588,5.310,0.488,-0.610,-0.305
1638241849598,2021-11-30T10.10.49.598,5.320,0.488,-0.610,-0.244
1638241849608,2021-11-30T10.10.49.608,5.330,0.427,-0.610,-0.061
1638241849618,2021-11-30T10.10.49.618,5.340,0.549,-0.732,-0.183
1638241849628,2021-11-30T10.10.49.628,5.350,0.488,-0.610,-0.183
1638241849638,2021-11-30T10.10.49.638,5.360,0.549,-0.671,-0.183
1638241849648,2021-11-30T10.10.49.648,5.370,0.549,-0.671,-0.183
1638241849658,2021-11-30T10.10.49.658,5.380,0.488,-0.732,-0.183
1638241849668,2021-11-30T10.10.49.668,5.390,0.488,-0.671,-0.122
1638241849678,2021-11-30T10.10.49.678,5.400,0.488,-0.610,-0.183
1638241849688,2021-11-30T10.10.49.688,5.410,0.488,-0.549,-0.122
1638241849698,2021-11-30T10.10.49.698,5.420,0.549,-0.610,-0.183
1638241849708,2021-11-30T10.10.49.708,5.430,0.549,-0.549,-0.244
1638241849718,2021-11-30T10.10.49.718,5.440,0.732,-0.488,-0.305
1638241849728,2021-11-30T10.10.49.728,5.450,0.671,-0.488,-0.244
1638241849738,2021-11-30T10.10.49.738,5.460,0.610,-0.549,-0.183
1638241849748,2021-11-30T10.10.49.748,5.470,0.488,-0.549,-0.305
1638241849758,2021-11-30T10.10.49.758,5.480,0.549,-0.488,-0.305
1638241849768,2021-11-30T10.10.49.768,5.490,0.549,-0.488,-0.244
1638241849778,2021-11-30T10.10.49.778,5.500,0.488,-0.549,-0.305
1638241849788,2021-11-30T10.10.49.788,5.510,0.488,-0.488,-0.244
1638241849798,2021-11-30T10.10.49.798,5.520,0.305,-0.488,-0.122
1638241849808,2021-11-30T10.10.49.808,5.530,0.244,-0.488,-0.244
1638241849818,2021-11-30T10.10.49.818,5.540,0.183,-0.427,-0.244
1638241849828,2021-11-30T10.10.49.828,5.550,0.183,-0.427,-0.305
1638241849838,2021-11-30T10.10.49.838,5.560,0.183,-0.366,-0.305
1638241849848,2021-11-30T10.10.49.848,5.570,0.183,-0.366,-0.305
1638241849858,2021-11-30T10.10.49.858,5.580,0.122,-0.183,-0.427
1638241849868,2021-11-30T10.10.49.868,5.590,0.183,-0.183,-0.366
1638241849878,2021-11-30T10.10.49.878,5.600,0.244,-0.244,-0.427
1638241849888,2021-11-30T10.10.49.888,5.610,0.244,-0.183,-0.305
1638241849898,2021-11-30T10.10.49.898,5.620,0.305,-0.183,-0.366
1638241849908,2021-11-30T10.10.49.908,5.630,0.305,-0.183,-0.427
1638241849918,2021-11-30T10.10.49.918,5.640,0.305,-0.183,-0.366
1638241849928,2021-11-30T10.10.49.928,5.650,0.427,-0.183,-0.366
1638241849938,2021-11-30T10.10.49.938,5.660,0.366,-0.122,-0.427
1638241849948,2021-11-30T10.10.49.948,5.670,0.366,-0.183,-0.488
1638241849958,2021-11-30T10.10.49.958,5.680,0.366,-0.122,-0.366
1638241849968,2021-11-30T10.10.49.968,5.690,0.366,-0.122,-0.305
1638241849978,2021-11-30T10.10.49.978,5.700,0.305,-0.122,-0.305
1638241849988,2021-11-30T10.10.49.988,5.710,0.305,0.000,-0.366
1638241849998,2021-11-30T10.10.49.998,5.720,0.183,-0.122,-0.366
1638241850008,2021-11-30T10.10.50.008,5.730,0.122,-0.122,-0.305
1638241850018,2021-11-30T10.10.50.018,5.740,0.061,-0.122,-0.366
1638241850028,2021-11-30T10.10.50.028,5.750,0.061,-0.122,-0.366
1638241850038,2021-11-30T10.10.50.038,5.760,0.061,-0.122,-0.305
1638241850048,2021-11-30T10.10.50.048,5.770,0.000,0.000,-0.366
1638241850058,2021-11-30T10.10.50.058,5.780,0.183,0.061,-0.366
1638241850068,2021-11-30T10.10.50.068,5.790,0.183,0.061,-0.427
1638241850078,2021-11-30T10.10.50.078,5.800,0.183,0.122,-0.427
1638241850088,2021-11-30T10.10.50.088,5.810,0.183,0.183,-0.427
1638241850098,2021-11-30T10.10.50.098,5.820,0.305,0.000,-0.427
1638241850108,2021-11-30T10.10.50.108,5.830,0.305,0.061,-0.366
1638241850118,2021-11-30T10.10.50.118,5.840,0.183,0.183,-0.244
1638241850128,2021-11-30T10.10.50.128,5.850,0.061,0.122,-0.244
1638241850138,2021-11-30T10.10.50.138,5.860,0.122,0.000,-0.244
1638241850148,2021-11-30T10.10.50.148,5.870,0.061,0.000,-0.183
1638241850158,2021-11-30T10.10.50.158,5.880,0.000,0.061,-0.183
1638241850168,2021-11-30T10.10.50.168,5.890,0.183,0.122,-0.183
1638241850178,2021-11-30T10.10.50.178,5.900,0.305,0.122,-0.183
1638241850188,2021-11-30T10.10.50.188,5.910,0.244,0.122,-0.183
1638241850198,2021-11-30T10.10.50.198,5.920,0.244,0.122,-0.183
1638241850208,2021-11-30T10.10.50.208,5.930,0.305,0.183,-0.061
1638241850218,2021-11-30T10.10.50.218,5.940,0.427,0.061,0.000
1638241850228,2021-11-30T10.10.50.228,5.950,0.305,0.000,0.000
1638241850238,2021-11-30T10.10.50.238,5.960,0.366,0.000,-0.061
1638241850248,2021-11-30T10.10.50.248,5.970,0.488,0.000,0.000
1638241850258,2021-11-30T10.10.50.258,5.980,0.488,0.122,0.061
1638241850268,2021-11-30T10.10.50.268,5.990,0.366,0.000,0.122
1638241850278,2021-11-30T10.10.50.278,6.000,0.366,0.000,0.061
1638241850288,2021-11-30T10.10.50.288,6.010,0.427,0.000,0.183
1638241850298,2021-11-30T10.10.50.298,6.020,0.549,-0.122,0.122
1638241850308,2021-11-30T10.10.50.308,6.030,0.549,-0.122,0.122
1638241850318,2021-11-30T10.10.50.318,6.040,0.610,-0.183,0.244
1638241850328,2021-11-30T10.10.50.328,6.050,0.732,-0.122,0.305
1638241850338,2021-11-30T10.10.50.338,6.060,0.671,-0.183,0.366
1638241850348,2021-11-30T10.10.50.348,6.070,0.671,-0.183,0.305
1638241850358,2021-11-30T10.10.50.358,6.080,0.671,-0.183,0.305
1638241850368,2021-11-30T10.10.50.368,6.090,0.610,-0.244,0.427
1638241850378,2021-11-30T10.10.50.378,6.100,0.610,-0.244,0.305
1638241850388,2021-11-30T10.10.50.388,6.110,0.671,-0.244,0.305
1638241850398,2021-11-30T10.10.50.398,6.120,0.732,-0.366,0.366
1638241850408,2021-11-30T10.10.50.408,6.130,0.732,-0.305,0.427
1638241850418,2021-11-30T10.10.50.418,6.140,0.671,-0.244,0.366
1638241850428,2021-11-30T10.10.50.428,6.150,0.793,-0.305,0.305
1638241850438,2021-11-30T10.10.50.438,6.160,0.793,-0.305,0.366
1638241850448,2021-11-30T10.10.50.448,6.170,0.793,-0.305,0.366
1638241850458,2021-11-30T10.10.50.458,6.180,0.793,-0.366,0.366
1638241850468,2021-11-30T10.10.50.468,6.190,0.793,-0.488,0.366
1638241850478,2021-11-30T10.10.50.478,6.200,0.915,-0.427,0.305
1638241850488,2021-11-30T10.10.50.488,6.210,0.854,-0.427,0.305
1638241850498,2021-11-30T10.10.50.498,6.220,0.854,-0.488,0.305
1638241850508,2021-11-30T10.10.50.508,6.230,0.793,-0.427,0.305
1638241850518,2021-11-30T10.10.50.518,6.240,0.732,-0.366,0.305
1638241850528,2021-11-30T10.10.50.528,6.250,0.671,-0.488,0.427
1638241850538,2021-11-30T10.10.50.538,6.260,0.793,-0.549,0.305
1638241850548,2021-11-30T10.10.50.548,6.270,0.854,-0.488,0.305
1638241850558,2021-11-30T10.10.50.558,6.280,0.854,-0.427,0.244
1638241850568,2021-11-30T10.10.50.568,6.290,0.793,-0.427,0.305
1638241850578,2021-11-30T10.10.50.578,6.300,0.793,-0.427,0.427
1638241850588,2021-11-30T10.10.50.588,6.310,0.732,-0.366,0.244
1638241850598,2021-11-30T10.10.50.598,6.320,0.793,-0.427,0.244
1638241850608,2021-11-30T10.10.50.608,6.330,0.793,-0.549,0.244
1638241850618,2021-11-30T10.10.50.618,6.340,0.854,-0.488,0.305
1638241850628,2021-11-30T10.10.50.628,6.350,0.915,-0.427,0.305
1638241850638,2021-11-30T10.10.50.638,6.360,0.915,-0.427,0.183
1638241850648,2021-11-30T10.10.50.648,6.370,0.854,-0.488,0.244
1638241850658,2021-11-30T10.10.50.658,6.380,0.915,-0.427,0.244
1638241850668,2021-11-30T10.10.50.668,6.390,0.793,-0.488,0.183
1638241850678,2021-11-30T10.10.50.678,6.400,0.732,-0.488,0.122
1638241850688,2021-11-30T10.10.50.688,6.410,0.793,-0.427,0.122
1638241850698,2021-11-30T10.10.50.698,6.420,0.915,-0.488,0.122
1638241850708,2021-11-30T10.10.50.708,6.430,0.976,-0.427,0.122
1638241850718,2021-11-30T10.10.50.718,6.440,0.976,-0.427,0.000
1638241850728,2021-11-30T10.10.50.728,6.450,0.854,-0.488,0.122
1638241850738,2021-11-30T10.10.50.738,6.460,0.793,-0.488,0.000
1638241850748,2021-11-30T10.10.50.748,6.470,0.793,-0.366,0.000
1638241850758,2021-11-30T10.10.50.758,6.480,0.793,-0.427,0.000
1638241850768,2021-11-30T10.10.50.768,6.490,0.854,-0.427,0.061
1638241850778,2021-11-30T10.10.50.778,6.500,0.732,-0.488,0.122
1638241850788,2021-11-30T10.10.50.788,6.510,0.732,-0.488,0.122
1638241850798,2021-11-30T10.10.50.798,6.520,0.793,-0.488,0.000
1638241850808,2021-11-30T10.10.50.808,6.530,0.793,-0.549,0.000
1638241850818,2021-11-30T10.10.50.818,6.540,0.732,-0.610,-0.061
1638241850828,2021-11-30T10.10.50.828,6.550,0.732,-0.610,0.061
1638241850838,2021-11-30T10.10.50.838,6.560,0.732,-0.549,-0.061
1638241850848,2021-11-30T10.10.50.848,6.570,0.610,-0.488,0.000
1638241850858,2021-11-30T10.10.50.858,6.580,0.671,-0.488,-0.061
1638241850868,2021-11-30T10.10.50.868,6.590,0.793,-0.549,-0.183
1638241850878,2021-11-30T10.10.50.878,6.600,0.732,-0.549,-0.183
1638241850888,2021-11-30T10.10.50.888,6.610,0.671,-0.549,-0.061
1638241850898,2021-11-30T10.10.50.898,6.620,0.671,-0.549,-0.061
1638241850908,2021-11-30T10.10.50.908,6.630,0.732,-0.549,0.000
1638241850918,2021-11-30T10.10.50.918,6.640,0.793,-0.549,0.000
1638241850928,2021-11-30T10.10.50.928,6.650,0.793,-0.610,0.061
1638241850938,2021-11-30T10.10.50.938,6.660,0.793,-0.549,0.122
1638241850948,2021-11-30T10.10.50.948,6.670,0.793,-0.610,0.061
1638241850958,2021-11-30T10.10.50.958,6.680,0.732,-0.610,0.000
1638241850968,2021-11-30T10.10.50.968,6.690,0.671,-0.610,0.061
1638241850978,2021-11-30T10.10.50.978,6.700,0.671,-0.549,0.061
1638241850988,2021-11-30T10.10.50.988,6.710,0.671,-0.610,0.061
1638241850998,2021-11-30T10.10.50.998,6.720,0.732,-0.610,0.061
1638241851008,2021-11-30T10.10.51.008,6.730,0.732,-0.671,0.061
1638241851018,2021-11-30T10.10.51.018,6.740,0.732,-0.732,-0.061
1638241851028,2021-11-30T10.10.51.028,6.750,0.732,-0.671,-0.061
1638241851038,2021-11-30T10.10.51.038,6.760,0.732,-0.671,0.122
1638241851048,2021-11-30T10.10.51.048,6.770,0.732,-0.793,0.183
1638241851058,2021-11-30T10.10.51.058,6.780,0.671,-0.793,0.244
1638241851068,2021-11-30T10.10.51.068,6.790,0.610,-0.793,0.183
1638241851078,2021-11-30T10.10.51.078,6.800,0.549,-0.793,0.122
1638241851088,2021-11-30T10.10.51.088,6.810,0.549,-0.793,0.122
1638241851098,2021-11-30T10.10.51.098,6.820,0.671,-0.793,0.122
1638241851108,2021-11-30T10.10.51.108,6.830,0.610,-0.732,0.122
1638241851118,2021-11-30T10.10.51.118,6.840,0.549,-0.671,0.061
1638241851128,2021-11-30T10.10.51.128,6.850,0.549,-0.549,-0.061
1638241851138,2021-11-30T10.10.51.138,6.860,0.427,-0.488,-0.122
1638241851148,2021-11-30T10.10.51.148,6.870,0.427,-0.549,0.000
1638241851158,2021-11-30T10.10.51.158,6.880,0.427,-0.610,0.000
1638241851168,2021-11-30T10.10.51.168,6.890,0.549,-0.610,-0.122
1638241851178,2021-11-30T10.10.51.178,6.900,0.549,-0.610,-0.183
1638241851188,2021-11-30T10.10.51.188,6.910,0.610,-0.671,-0.244
1638241851198,2021-11-30T10.10.51.198,6.920,0.671,-0.732,-0.183
1638241851208,2021-11-30T10.10.51.208,6.930,0.366,-0.671,-0.183
1638241851218,2021-11-30T10.10.51.218,6.940,0.244,-0.610,-0.122
1638241851228,2021-11-30T10.10.51.228,6.950,0.366,-0.610,-0.061
1638241851238,2021-11-30T10.10.51.238,6.960,0.305,-0.610,-0.183
1638241851248,2021-11-30T10.10.51.248,6.970,0.122,-0.671,-0.183
1638241851258,2021-11-30T10.10.51.258,6.980,-0.061,-0.549,-0.244
1638241851268,2021-11-30T10.10.51.268,6.990,0.000,-0.610,-0.366
1638241851278,2021-11-30T10.10.51.278,7.000,-0.061,-0.488,-0.305
1638241851288,2021-11-30T10.10.51.288,7.010,-0.122,-0.488,-0.366
1638241851298,2021-11-30T10.10.51.298,7.020,0.000,-0.549,-0.305
1638241851308,2021-11-30T10.10.51.308,7.030,0.061,-0.671,-0.427
1638241851318,2021-11-30T10.10.51.318,7.040,0.183,-0.549,-0.366
1638241851328,2021-11-30T10.10.51.328,7.050,0.305,-0.549,-0.305
1638241851338,2021-11-30T10.10.51.338,7.060,0.427,-0.610,-0.427
1638241851348,2021-11-30T10.10.51.348,7.070,0.366,-0.610,-0.366
1638241851358,2021-11-30T10.10.51.358,7.080,0.244,-0.488,-0.427
