timestamp (+0700),left-elapsed (s),left-x-axis (deg/s),left-y-axis (deg/s),left-z-axis (deg/s),right-elapsed (s),right-x-axis (deg/s),right-y-axis (deg/s),right-z-axis (deg/s)
2021-12-16 13:12:23.343,114.79,0.976,1.463,-0.732,115.34,70.61,-48.354,241.768
2021-12-16 13:12:23.347,114.8,0.854,1.524,-0.671,115.34,70.61,-48.354,241.768
2021-12-16 13:12:23.353,114.8,0.854,1.524,-0.671,115.35,59.939,-44.451,247.195
2021-12-16 13:12:23.357,114.81,0.671,1.585,-0.549,115.35,59.939,-44.451,247.195
2021-12-16 13:12:23.363,114.81,0.671,1.585,-0.549,115.36,49.085,-41.646,252.927
2021-12-16 13:12:23.367,114.82,0.671,1.524,-0.366,115.36,49.085,-41.646,252.927
2021-12-16 13:12:23.373,114.82,0.671,1.524,-0.366,115.37,38.902,-39.634,258.11
2021-12-16 13:12:23.377,114.83,0.671,1.463,-0.427,115.37,38.902,-39.634,258.11
2021-12-16 13:12:23.383,114.83,0.671,1.463,-0.427,115.38,31.037,-37.988,262.256
2021-12-16 13:12:23.387,114.84,0.854,1.402,-0.366,115.38,31.037,-37.988,262.256
2021-12-16 13:12:23.393,114.84,0.854,1.402,-0.366,115.39,26.037,-37.073,265.0
2021-12-16 13:12:23.397,114.85,0.976,1.28,-0.305,115.39,26.037,-37.073,265.0
2021-12-16 13:12:23.403,114.85,0.976,1.28,-0.305,115.4,24.024,-37.317,266.037
2021-12-16 13:12:23.407,114.86,1.159,1.28,-0.244,115.4,24.024,-37.317,266.037
2021-12-16 13:12:23.413,114.86,1.159,1.28,-0.244,115.41,23.659,-38.963,265.671
2021-12-16 13:12:23.417,114.87,1.402,1.28,-0.122,115.41,23.659,-38.963,265.671
2021-12-16 13:12:23.423,114.87,1.402,1.28,-0.122,115.42,19.756,-39.634,264.817
2021-12-16 13:12:23.427,114.88,1.28,1.22,-0.122,115.42,19.756,-39.634,264.817
2021-12-16 13:12:23.433,114.88,1.28,1.22,-0.122,115.43,15.305,-39.695,263.476
2021-12-16 13:12:23.437,114.89,1.28,1.159,-0.061,115.43,15.305,-39.695,263.476
2021-12-16 13:12:23.443,114.89,1.28,1.159,-0.061,115.44,12.805,-39.573,260.488
2021-12-16 13:12:23.447,114.9,1.098,1.159,-0.122,115.44,12.805,-39.573,260.488
2021-12-16 13:12:23.453,114.9,1.098,1.159,-0.122,115.45,12.256,-38.537,254.39
2021-12-16 13:12:23.457,114.91,0.854,1.159,-0.183,115.45,12.256,-38.537,254.39
2021-12-16 13:12:23.463,114.91,0.854,1.159,-0.183,115.46,18.415,-37.195,244.939
2021-12-16 13:12:23.467,114.92,0.732,1.098,-0.183,115.46,18.415,-37.195,244.939
2021-12-16 13:12:23.473,114.92,0.732,1.098,-0.183,115.47,31.098,-34.817,231.159
2021-12-16 13:12:23.477,114.93,0.427,1.037,-0.244,115.47,31.098,-34.817,231.159
2021-12-16 13:12:23.483,114.93,0.427,1.037,-0.244,115.48,35.976,-26.159,211.829
2021-12-16 13:12:23.487,114.94,0.427,1.098,-0.183,115.48,35.976,-26.159,211.829
2021-12-16 13:12:23.493,114.94,0.427,1.098,-0.183,115.49,32.317,-8.537,193.232
2021-12-16 13:12:23.497,114.95,0.305,1.098,-0.305,115.49,32.317,-8.537,193.232
2021-12-16 13:12:23.503,114.95,0.305,1.098,-0.305,115.5,38.963,2.317,178.171
2021-12-16 13:12:23.507,114.96,0.244,0.976,-0.244,115.5,38.963,2.317,178.171
2021-12-16 13:12:23.513,114.96,0.244,0.976,-0.244,115.51,50.122,6.768,161.159
2021-12-16 13:12:23.517,114.97,0.305,1.159,-0.244,115.51,50.122,6.768,161.159
2021-12-16 13:12:23.523,114.97,0.305,1.159,-0.244,115.52,59.085,5.976,141.22
2021-12-16 13:12:23.527,114.98,0.0,1.28,-0.122,115.52,59.085,5.976,141.22
2021-12-16 13:12:23.533,114.98,0.0,1.28,-0.122,115.53,65.976,-2.683,122.927
2021-12-16 13:12:23.537,114.99,-0.671,1.585,0.305,115.53,65.976,-2.683,122.927
2021-12-16 13:12:23.543,114.99,-0.671,1.585,0.305,115.54,57.134,-12.439,106.159
2021-12-16 13:12:23.547,115.0,-1.098,1.646,1.037,115.54,57.134,-12.439,106.159
2021-12-16 13:12:23.553,115.0,-1.098,1.646,1.037,115.55,26.037,-13.232,87.622
2021-12-16 13:12:23.557,115.01,-1.341,1.707,1.951,115.55,26.037,-13.232,87.622
2021-12-16 13:12:23.563,115.01,-1.341,1.707,1.951,115.56,-2.561,-8.293,63.659
2021-12-16 13:12:23.567,115.02,-1.037,1.768,2.927,115.56,-2.561,-8.293,63.659
2021-12-16 13:12:23.573,115.02,-1.037,1.768,2.927,115.57,-17.683,-4.634,34.512
2021-12-16 13:12:23.577,115.03,-0.61,1.768,4.207,115.57,-17.683,-4.634,34.512
2021-12-16 13:12:23.583,115.03,-0.61,1.768,4.207,115.58,-21.951,-1.037,5.549
2021-12-16 13:12:23.587,115.04,0.0,2.012,5.671,115.58,-21.951,-1.037,5.549
2021-12-16 13:12:23.593,115.04,0.0,2.012,5.671,115.59,-15.488,4.207,-19.817
2021-12-16 13:12:23.597,115.05,0.61,2.134,6.829,115.59,-15.488,4.207,-19.817
2021-12-16 13:12:23.603,115.05,0.61,2.134,6.829,115.6,-3.841,8.293,-42.378
2021-12-16 13:12:23.607,115.06,1.037,2.195,8.11,115.6,-3.841,8.293,-42.378
2021-12-16 13:12:23.613,115.06,1.037,2.195,8.11,115.61,2.439,9.573,-60.915
2021-12-16 13:12:23.617,115.07,1.341,2.317,8.963,115.61,2.439,9.573,-60.915
2021-12-16 13:12:23.623,115.07,1.341,2.317,8.963,115.62,-2.256,10.183,-73.72
2021-12-16 13:12:23.627,115.08,1.402,2.683,9.756,115.62,-2.256,10.183,-73.72
2021-12-16 13:12:23.633,115.08,1.402,2.683,9.756,115.63,-9.634,10.488,-81.585
2021-12-16 13:12:23.637,115.09,1.098,2.866,10.488,115.63,-9.634,10.488,-81.585
2021-12-16 13:12:23.643,115.09,1.098,2.866,10.488,115.64,-12.561,11.585,-84.939
2021-12-16 13:12:23.647,115.1,1.098,2.988,11.28,115.64,-12.561,11.585,-84.939
2021-12-16 13:12:23.653,115.1,1.098,2.988,11.28,115.65,-16.707,10.244,-73.841
2021-12-16 13:12:23.657,115.11,1.829,3.049,12.195,115.65,-16.707,10.244,-73.841
2021-12-16 13:12:23.663,115.11,1.829,3.049,12.195,115.66,-26.524,9.878,-42.134
2021-12-16 13:12:23.667,115.12,2.805,3.171,12.988,115.66,-26.524,9.878,-42.134
2021-12-16 13:12:23.673,115.12,2.805,3.171,12.988,115.67,-16.28,5.305,-14.512
2021-12-16 13:12:23.677,115.13,3.78,3.232,13.537,115.67,-16.28,5.305,-14.512
2021-12-16 13:12:23.683,115.13,3.78,3.232,13.537,115.68,8.963,-3.171,-5.061
2021-12-16 13:12:23.687,115.14,4.756,3.171,13.78,115.68,8.963,-3.171,-5.061
2021-12-16 13:12:23.697,115.15,5.427,3.11,13.659,115.68,8.963,-3.171,-5.061
2021-12-16 13:12:23.707,115.16,5.671,2.927,13.049,115.68,8.963,-3.171,-5.061
2021-12-16 13:12:23.713,115.16,5.671,2.927,13.049,115.71,118.963,-50.244,-64.634
2021-12-16 13:12:23.717,115.17,5.549,2.805,12.256,115.71,118.963,-50.244,-64.634
2021-12-16 13:12:23.723,115.17,5.549,2.805,12.256,115.72,102.805,-53.659,-74.878
2021-12-16 13:12:23.743,115.17,5.549,2.805,12.256,115.74,5.488,-31.463,-81.951
2021-12-16 13:12:23.753,115.17,5.549,2.805,12.256,115.75,-10.061,-38.841,-62.622
2021-12-16 13:12:23.763,115.17,5.549,2.805,12.256,115.76,-30.122,-35.0,-58.171
2021-12-16 13:12:23.773,115.17,5.549,2.805,12.256,115.77,-37.866,-32.012,-55.061
2021-12-16 13:12:23.783,115.17,5.549,2.805,12.256,115.78,-41.89,-28.415,-48.963
2021-12-16 13:12:23.793,115.17,5.549,2.805,12.256,115.79,-48.659,-24.268,-45.488
2021-12-16 13:12:23.803,115.17,5.549,2.805,12.256,115.8,-51.707,-23.476,-44.024
2021-12-16 13:12:23.813,115.17,5.549,2.805,12.256,115.81,-46.707,-22.622,-43.232
2021-12-16 13:12:23.823,115.17,5.549,2.805,12.256,115.82,-39.817,-20.976,-42.195
2021-12-16 13:12:23.833,115.17,5.549,2.805,12.256,115.83,-35.915,-20.122,-39.512
2021-12-16 13:12:23.843,115.17,5.549,2.805,12.256,115.84,-33.537,-20.244,-36.89
2021-12-16 13:12:23.853,115.17,5.549,2.805,12.256,115.85,-32.073,-20.122,-34.878
2021-12-16 13:12:23.863,115.17,5.549,2.805,12.256,115.86,-30.915,-19.512,-31.768
2021-12-16 13:12:23.873,115.17,5.549,2.805,12.256,115.87,-30.183,-18.415,-28.293
2021-12-16 13:12:23.893,115.17,5.549,2.805,12.256,115.89,-23.841,-12.317,-21.646
2021-12-16 13:12:23.903,115.17,5.549,2.805,12.256,115.9,-22.012,-10.366,-20.366
2021-12-16 13:12:23.913,115.17,5.549,2.805,12.256,115.91,-20.671,-8.78,-19.512
2021-12-16 13:12:23.923,115.17,5.549,2.805,12.256,115.92,-18.963,-7.317,-20.122
2021-12-16 13:12:23.933,115.17,5.549,2.805,12.256,115.93,-17.317,-5.793,-21.89
2021-12-16 13:12:23.943,115.17,5.549,2.805,12.256,115.94,-16.28,-3.841,-24.268
2021-12-16 13:12:23.953,115.17,5.549,2.805,12.256,115.95,-15.244,-1.463,-27.805
2021-12-16 13:12:23.963,115.17,5.549,2.805,12.256,115.96,-14.939,1.22,-31.22
2021-12-16 13:12:23.973,115.17,5.549,2.805,12.256,115.97,-15.0,3.72,-34.695
2021-12-16 13:12:23.983,115.17,5.549,2.805,12.256,115.98,-16.037,5.854,-37.5
2021-12-16 13:12:23.993,115.17,5.549,2.805,12.256,115.99,-17.5,7.439,-39.451
2021-12-16 13:12:24.003,115.17,5.549,2.805,12.256,116.0,-18.841,8.049,-40.854
2021-12-16 13:12:24.013,115.17,5.549,2.805,12.256,116.01,-18.902,7.988,-41.89
2021-12-16 13:12:24.023,115.17,5.549,2.805,12.256,116.02,-17.439,7.378,-42.378
2021-12-16 13:12:24.033,115.17,5.549,2.805,12.256,116.03,-15.427,6.646,-42.561
2021-12-16 13:12:24.043,115.17,5.549,2.805,12.256,116.04,-13.537,5.976,-42.317
2021-12-16 13:12:24.053,115.17,5.549,2.805,12.256,116.05,-12.439,5.549,-41.524
2021-12-16 13:12:24.063,115.17,5.549,2.805,12.256,116.06,-12.012,5.61,-40.244
2021-12-16 13:12:24.073,115.17,5.549,2.805,12.256,116.07,-12.012,5.61,-38.232
2021-12-16 13:12:24.083,115.17,5.549,2.805,12.256,116.08,-12.5,5.488,-35.915
2021-12-16 13:12:24.093,115.17,5.549,2.805,12.256,116.09,-14.085,5.366,-33.659
2021-12-16 13:12:24.103,115.17,5.549,2.805,12.256,116.1,-16.463,5.427,-31.524
2021-12-16 13:12:24.113,115.17,5.549,2.805,12.256,116.11,-18.049,5.549,-30.061
2021-12-16 13:12:24.123,115.17,5.549,2.805,12.256,116.12,-18.293,5.427,-29.207
2021-12-16 13:12:24.133,115.17,5.549,2.805,12.256,116.13,-16.89,4.817,-28.659
2021-12-16 13:12:24.143,115.17,5.549,2.805,12.256,116.14,-15.061,4.451,-28.598
2021-12-16 13:12:24.153,115.17,5.549,2.805,12.256,116.15,-13.537,4.39,-29.024
2021-12-16 13:12:24.163,115.17,5.549,2.805,12.256,116.16,-11.402,4.146,-29.207
2021-12-16 13:12:24.173,115.17,5.549,2.805,12.256,116.17,-9.634,3.902,-28.537
2021-12-16 13:12:24.183,115.17,5.549,2.805,12.256,116.18,-9.756,4.024,-27.805
2021-12-16 13:12:24.193,115.17,5.549,2.805,12.256,116.19,-10.854,4.146,-27.012
2021-12-16 13:12:24.203,115.17,5.549,2.805,12.256,116.2,-11.463,4.085,-26.037
2021-12-16 13:12:24.213,115.17,5.549,2.805,12.256,116.21,-12.256,4.451,-25.976
2021-12-16 13:12:24.223,115.17,5.549,2.805,12.256,116.22,-13.049,4.878,-27.134
2021-12-16 13:12:24.233,115.17,5.549,2.805,12.256,116.23,-13.537,5.061,-28.415
2021-12-16 13:12:24.243,115.17,5.549,2.805,12.256,116.24,-13.293,5.183,-29.451
2021-12-16 13:12:24.253,115.17,5.549,2.805,12.256,116.25,-13.11,5.61,-31.341
2021-12-16 13:12:24.263,115.17,5.549,2.805,12.256,116.26,-14.329,6.829,-34.268
2021-12-16 13:12:24.273,115.17,5.549,2.805,12.256,116.27,-15.671,7.988,-36.646
2021-12-16 13:12:24.283,115.17,5.549,2.805,12.256,116.28,-17.805,9.756,-38.902
2021-12-16 13:12:24.293,115.17,5.549,2.805,12.256,116.29,-20.976,12.622,-42.805
2021-12-16 13:12:24.303,115.17,5.549,2.805,12.256,116.3,-22.744,14.878,-47.134
2021-12-16 13:12:24.313,115.17,5.549,2.805,12.256,116.31,-22.5,16.768,-51.768
2021-12-16 13:12:24.323,115.17,5.549,2.805,12.256,116.32,-20.61,18.232,-57.622
2021-12-16 13:12:24.333,115.17,5.549,2.805,12.256,116.33,-15.854,18.72,-63.841
2021-12-16 13:12:24.343,115.17,5.549,2.805,12.256,116.34,-10.976,20.244,-71.037
2021-12-16 13:12:24.353,115.17,5.549,2.805,12.256,116.35,-7.988,22.134,-76.585
2021-12-16 13:12:24.363,115.17,5.549,2.805,12.256,116.36,-5.122,23.72,-80.915
2021-12-16 13:12:24.373,115.17,5.549,2.805,12.256,116.37,-5.793,24.573,-84.756
2021-12-16 13:12:24.383,115.17,5.549,2.805,12.256,116.38,-6.037,24.451,-88.415
2021-12-16 13:12:24.393,115.17,5.549,2.805,12.256,116.39,-7.988,21.951,-91.159
2021-12-16 13:12:24.403,115.17,5.549,2.805,12.256,116.4,-14.024,16.89,-90.793
2021-12-16 13:12:24.413,115.17,5.549,2.805,12.256,116.41,-22.744,10.549,-89.207
2021-12-16 13:12:24.423,115.17,5.549,2.805,12.256,116.42,-33.293,5.549,-86.524
2021-12-16 13:12:24.433,115.17,5.549,2.805,12.256,116.43,-44.512,2.012,-81.159
2021-12-16 13:12:24.443,115.17,5.549,2.805,12.256,116.44,-58.476,-1.037,-76.951
2021-12-16 13:12:24.453,115.17,5.549,2.805,12.256,116.45,-70.915,-2.378,-75.122
2021-12-16 13:12:24.463,115.17,5.549,2.805,12.256,116.46,-74.085,7.195,-72.134
2021-12-16 13:12:24.473,115.17,5.549,2.805,12.256,116.47,-66.646,5.122,-76.098
2021-12-16 13:12:24.483,115.17,5.549,2.805,12.256,116.48,-62.5,-3.049,-79.695
2021-12-16 13:12:24.493,115.17,5.549,2.805,12.256,116.49,-58.232,-4.756,-79.024
2021-12-16 13:12:24.503,115.17,5.549,2.805,12.256,116.5,-54.634,-5.976,-78.841
2021-12-16 13:12:24.513,115.17,5.549,2.805,12.256,116.51,-51.463,-0.976,-81.707
2021-12-16 13:12:24.523,115.17,5.549,2.805,12.256,116.52,-62.073,7.683,-90.244
2021-12-16 13:12:24.533,115.17,5.549,2.805,12.256,116.53,-93.476,13.537,-102.012
2021-12-16 13:12:24.543,115.17,5.549,2.805,12.256,116.54,-112.805,14.512,-108.415
2021-12-16 13:12:24.553,115.17,5.549,2.805,12.256,116.55,-117.073,10.244,-102.073
2021-12-16 13:12:24.563,115.17,5.549,2.805,12.256,116.56,-116.402,3.78,-94.756
2021-12-16 13:12:24.573,115.17,5.549,2.805,12.256,116.57,-110.854,-5.0,-86.22
2021-12-16 13:12:24.583,115.17,5.549,2.805,12.256,116.58,-103.598,-19.451,-79.512
2021-12-16 13:12:24.593,115.17,5.549,2.805,12.256,116.59,-101.159,-38.415,-71.524
2021-12-16 13:12:24.603,115.17,5.549,2.805,12.256,116.6,-113.537,-50.549,-64.268
2021-12-16 13:12:24.613,115.17,5.549,2.805,12.256,116.61,-132.378,-58.902,-54.512
2021-12-16 13:12:24.623,115.17,5.549,2.805,12.256,116.62,-152.073,-66.646,-40.671
2021-12-16 13:12:24.633,115.17,5.549,2.805,12.256,116.63,-173.171,-69.939,-28.354
2021-12-16 13:12:24.643,115.17,5.549,2.805,12.256,116.64,-188.232,-73.841,-16.524
2021-12-16 13:12:24.653,115.17,5.549,2.805,12.256,116.65,-201.463,-79.573,1.402
2021-12-16 13:12:24.663,115.17,5.549,2.805,12.256,116.66,-224.512,-82.5,21.829
2021-12-16 13:12:24.673,115.17,5.549,2.805,12.256,116.67,-247.866,-86.524,35.122
2021-12-16 13:12:24.683,115.17,5.549,2.805,12.256,116.68,-266.829,-88.841,42.622
2021-12-16 13:12:24.693,115.17,5.549,2.805,12.256,116.69,-282.866,-90.0,54.817
2021-12-16 13:12:24.703,115.17,5.549,2.805,12.256,116.7,-298.537,-92.622,70.549
2021-12-16 13:12:24.713,115.17,5.549,2.805,12.256,116.71,-309.268,-97.378,82.805
2021-12-16 13:12:24.723,115.17,5.549,2.805,12.256,116.72,-304.085,-107.317,92.134
2021-12-16 13:12:24.733,115.17,5.549,2.805,12.256,116.73,-289.695,-117.988,98.902
2021-12-16 13:12:24.743,115.17,5.549,2.805,12.256,116.74,-273.293,-127.317,104.146
2021-12-16 13:12:24.753,115.17,5.549,2.805,12.256,116.75,-256.585,-136.463,108.476
2021-12-16 13:12:24.763,115.17,5.549,2.805,12.256,116.76,-248.598,-142.439,116.341
2021-12-16 13:12:24.773,115.17,5.549,2.805,12.256,116.77,-247.012,-146.341,127.195
2021-12-16 13:12:24.783,115.17,5.549,2.805,12.256,116.78,-247.317,-149.939,138.476
2021-12-16 13:12:24.793,115.17,5.549,2.805,12.256,116.79,-250.61,-152.561,146.707
2021-12-16 13:12:24.803,115.17,5.549,2.805,12.256,116.8,-252.256,-154.085,151.89
2021-12-16 13:12:24.813,115.17,5.549,2.805,12.256,116.81,-249.878,-155.244,154.146
2021-12-16 13:12:24.823,115.17,5.549,2.805,12.256,116.82,-247.744,-154.817,155.061
2021-12-16 13:12:24.833,115.17,5.549,2.805,12.256,116.83,-248.232,-153.293,156.22
2021-12-16 13:12:24.843,115.17,5.549,2.805,12.256,116.84,-249.146,-152.134,158.354
2021-12-16 13:12:24.853,115.17,5.549,2.805,12.256,116.85,-252.744,-148.049,159.39
2021-12-16 13:12:24.863,115.17,5.549,2.805,12.256,116.86,-258.537,-138.476,158.902
2021-12-16 13:12:24.873,115.17,5.549,2.805,12.256,116.87,-257.317,-125.122,161.829
2021-12-16 13:12:24.883,115.17,5.549,2.805,12.256,116.88,-272.988,-96.402,169.39
2021-12-16 13:12:24.893,115.17,5.549,2.805,12.256,116.89,-330.793,-37.561,155.061
2021-12-16 13:12:24.903,115.17,5.549,2.805,12.256,116.9,-302.195,-2.927,124.756
2021-12-16 13:12:24.913,115.17,5.549,2.805,12.256,116.91,-255.122,14.39,94.939
2021-12-16 13:12:24.923,115.17,5.549,2.805,12.256,116.92,-149.573,23.354,68.841
2021-12-16 13:12:24.933,115.17,5.549,2.805,12.256,116.93,1.402,20.61,51.098
2021-12-16 13:12:24.943,115.17,5.549,2.805,12.256,116.94,78.415,28.293,28.902
2021-12-16 13:12:24.953,115.17,5.549,2.805,12.256,116.95,80.793,20.549,26.037
2021-12-16 13:12:24.963,115.17,5.549,2.805,12.256,116.96,65.915,-2.317,28.841
2021-12-16 13:12:24.973,115.17,5.549,2.805,12.256,116.97,52.256,-3.537,-1.707
2021-12-16 13:12:24.983,115.17,5.549,2.805,12.256,116.98,63.415,2.378,-37.195
2021-12-16 13:12:24.993,115.17,5.549,2.805,12.256,116.99,94.878,-19.695,-31.707
2021-12-16 13:12:25.003,115.17,5.549,2.805,12.256,117.0,93.902,-33.841,-20.427
2021-12-16 13:12:25.013,115.17,5.549,2.805,12.256,117.01,67.378,-31.646,-13.415
2021-12-16 13:12:25.023,115.17,5.549,2.805,12.256,117.02,30.549,-17.683,-3.598
2021-12-16 13:12:25.033,115.17,5.549,2.805,12.256,117.03,-20.549,0.244,4.817
2021-12-16 13:12:25.043,115.17,5.549,2.805,12.256,117.04,-62.561,5.488,25.793
2021-12-16 13:12:25.053,115.17,5.549,2.805,12.256,117.05,-68.72,2.561,44.878
2021-12-16 13:12:25.063,115.17,5.549,2.805,12.256,117.06,-47.073,-1.768,43.476
2021-12-16 13:12:25.073,115.17,5.549,2.805,12.256,117.07,-24.756,-8.293,31.585
2021-12-16 13:12:25.083,115.17,5.549,2.805,12.256,117.08,-15.183,-13.659,22.683
2021-12-16 13:12:25.093,115.17,5.549,2.805,12.256,117.09,-15.061,-15.122,19.878
2021-12-16 13:12:25.103,115.17,5.549,2.805,12.256,117.1,-14.573,-13.963,16.707
2021-12-16 13:12:25.113,115.17,5.549,2.805,12.256,117.11,-7.561,-13.171,10.305
2021-12-16 13:12:25.123,115.17,5.549,2.805,12.256,117.12,-0.854,-11.707,5.915
2021-12-16 13:12:25.133,115.17,5.549,2.805,12.256,117.13,0.305,-9.695,5.793
2021-12-16 13:12:25.143,115.17,5.549,2.805,12.256,117.14,-1.89,-7.744,7.012
2021-12-16 13:12:25.153,115.17,5.549,2.805,12.256,117.15,-5.488,-5.427,7.927
2021-12-16 13:12:25.163,115.17,5.549,2.805,12.256,117.16,-10.427,-2.805,9.878
2021-12-16 13:12:25.173,115.17,5.549,2.805,12.256,117.17,-14.451,-0.427,12.317
2021-12-16 13:12:25.183,115.17,5.549,2.805,12.256,117.18,-15.183,0.976,13.963
2021-12-16 13:12:25.193,115.17,5.549,2.805,12.256,117.19,-12.256,1.037,15.122
2021-12-16 13:12:25.203,115.17,5.549,2.805,12.256,117.2,-9.39,0.732,16.341
2021-12-16 13:12:25.213,115.17,5.549,2.805,12.256,117.21,-8.232,0.427,17.927
2021-12-16 13:12:25.223,115.17,5.549,2.805,12.256,117.22,-6.037,0.122,19.817
2021-12-16 13:12:25.233,115.17,5.549,2.805,12.256,117.23,-2.988,-0.366,20.915
2021-12-16 13:12:25.243,115.17,5.549,2.805,12.256,117.24,-3.049,-0.732,21.768
2021-12-16 13:12:25.253,115.17,5.549,2.805,12.256,117.25,-6.768,-0.793,22.622
2021-12-16 13:12:25.263,115.17,5.549,2.805,12.256,117.26,-11.098,-0.549,23.415
2021-12-16 13:12:25.273,115.17,5.549,2.805,12.256,117.27,-14.695,-0.305,24.939
2021-12-16 13:12:25.283,115.17,5.549,2.805,12.256,117.28,-18.537,-0.061,26.585
2021-12-16 13:12:25.293,115.17,5.549,2.805,12.256,117.29,-22.5,0.61,27.744
2021-12-16 13:12:25.303,115.17,5.549,2.805,12.256,117.3,-25.976,1.463,27.866
2021-12-16 13:12:25.313,115.17,5.549,2.805,12.256,117.31,-25.915,1.768,27.439
2021-12-16 13:12:25.323,115.17,5.549,2.805,12.256,117.32,-25.305,2.073,25.915
2021-12-16 13:12:25.333,115.17,5.549,2.805,12.256,117.33,-24.878,3.171,22.988
2021-12-16 13:12:25.343,115.17,5.549,2.805,12.256,117.34,-23.963,4.451,19.878
2021-12-16 13:12:25.353,115.17,5.549,2.805,12.256,117.35,-23.293,5.366,16.829
2021-12-16 13:12:25.363,115.17,5.549,2.805,12.256,117.36,-22.378,5.732,14.451
2021-12-16 13:12:25.373,115.17,5.549,2.805,12.256,117.37,-22.073,6.28,12.256
2021-12-16 13:12:25.383,115.17,5.549,2.805,12.256,117.38,-22.073,6.951,9.939
2021-12-16 13:12:25.393,115.17,5.549,2.805,12.256,117.39,-23.476,7.805,7.805
2021-12-16 13:12:25.403,115.17,5.549,2.805,12.256,117.4,-24.085,8.354,6.341
2021-12-16 13:12:25.413,115.17,5.549,2.805,12.256,117.41,-22.744,8.171,5.061
2021-12-16 13:12:25.423,115.17,5.549,2.805,12.256,117.42,-21.707,8.171,3.598
2021-12-16 13:12:25.433,115.17,5.549,2.805,12.256,117.43,-21.707,8.598,2.378
2021-12-16 13:12:25.443,115.17,5.549,2.805,12.256,117.44,-21.646,9.146,1.22
2021-12-16 13:12:25.453,115.17,5.549,2.805,12.256,117.45,-20.976,9.512,1.037
2021-12-16 13:12:25.463,115.17,5.549,2.805,12.256,117.46,-20.61,9.512,1.037
2021-12-16 13:12:25.473,115.17,5.549,2.805,12.256,117.47,-20.915,9.695,0.549
2021-12-16 13:12:25.483,115.17,5.549,2.805,12.256,117.48,-20.671,10.122,0.122
2021-12-16 13:12:25.493,115.17,5.549,2.805,12.256,117.49,-20.183,10.61,0.0
2021-12-16 13:12:25.503,115.17,5.549,2.805,12.256,117.5,-20.061,10.976,-0.427
2021-12-16 13:12:25.513,115.17,5.549,2.805,12.256,117.51,-19.695,11.341,-0.549
2021-12-16 13:12:25.523,115.17,5.549,2.805,12.256,117.52,-19.329,11.524,-0.427
2021-12-16 13:12:25.533,115.17,5.549,2.805,12.256,117.53,-18.963,11.829,-0.915
2021-12-16 13:12:25.543,115.17,5.549,2.805,12.256,117.54,-18.232,12.073,-1.768
2021-12-16 13:12:25.553,115.17,5.549,2.805,12.256,117.55,-17.5,12.622,-2.744
2021-12-16 13:12:25.563,115.17,5.549,2.805,12.256,117.56,-16.829,13.232,-4.146
2021-12-16 13:12:25.573,115.17,5.549,2.805,12.256,117.57,-16.037,13.659,-5.305
2021-12-16 13:12:25.583,115.17,5.549,2.805,12.256,117.58,-15.488,14.085,-6.524
2021-12-16 13:12:25.593,115.17,5.549,2.805,12.256,117.59,-15.244,14.695,-7.439
2021-12-16 13:12:25.603,115.17,5.549,2.805,12.256,117.6,-15.122,15.244,-7.561
2021-12-16 13:12:25.613,115.17,5.549,2.805,12.256,117.61,-15.549,16.098,-7.805
2021-12-16 13:12:25.623,115.17,5.549,2.805,12.256,117.62,-15.854,17.073,-7.866
2021-12-16 13:12:25.633,115.17,5.549,2.805,12.256,117.63,-16.159,17.683,-7.439
2021-12-16 13:12:25.643,115.17,5.549,2.805,12.256,117.64,-16.768,18.476,-7.439
2021-12-16 13:12:25.653,115.17,5.549,2.805,12.256,117.65,-17.5,19.451,-7.866
2021-12-16 13:12:25.663,115.17,5.549,2.805,12.256,117.66,-17.866,20.549,-8.171
2021-12-16 13:12:25.673,115.17,5.549,2.805,12.256,117.67,-17.5,21.829,-8.537
2021-12-16 13:12:25.683,115.17,5.549,2.805,12.256,117.68,-17.439,23.293,-8.841
2021-12-16 13:12:25.693,115.17,5.549,2.805,12.256,117.69,-17.744,24.878,-9.695
2021-12-16 13:12:25.703,115.17,5.549,2.805,12.256,117.7,-16.585,25.671,-11.159
2021-12-16 13:12:25.713,115.17,5.549,2.805,12.256,117.71,-16.28,25.793,-12.256
2021-12-16 13:12:25.723,115.17,5.549,2.805,12.256,117.72,-17.683,26.037,-13.11
2021-12-16 13:12:25.733,115.17,5.549,2.805,12.256,117.73,-17.866,26.098,-13.476
2021-12-16 13:12:25.743,115.17,5.549,2.805,12.256,117.74,-17.378,25.549,-13.841
2021-12-16 13:12:25.753,115.17,5.549,2.805,12.256,117.75,-19.024,25.854,-14.329
2021-12-16 13:12:25.763,115.17,5.549,2.805,12.256,117.76,-20.305,26.463,-14.085
2021-12-16 13:12:25.773,115.17,5.549,2.805,12.256,117.77,-21.22,26.951,-14.512
2021-12-16 13:12:25.783,115.17,5.549,2.805,12.256,117.78,-22.988,27.134,-15.244
2021-12-16 13:12:25.793,115.17,5.549,2.805,12.256,117.79,-25.305,26.768,-15.976
2021-12-16 13:12:25.803,115.17,5.549,2.805,12.256,117.8,-28.598,26.524,-17.256
2021-12-16 13:12:25.813,115.17,5.549,2.805,12.256,117.81,-32.561,26.341,-17.439
2021-12-16 13:12:25.823,115.17,5.549,2.805,12.256,117.82,-38.537,25.488,-17.805
