source,n_features,feature,rfe_rank,selected_model_abs_coefficient_mean
Accelerometer + EMG,189,accz_mavVal,1,0.12067659938891355
Accelerometer + EMG,189,GMinter_meanFreq,1,0.11701149235741133
Accelerometer + EMG,189,PLinter_minVal,1,0.11472297533766986
Accelerometer + EMG,189,accy_meanVal,1,0.11420358817333448
Accelerometer + EMG,189,BFinter_harmonicRatio,1,0.1117818034722522
Accelerometer + EMG,189,BFinter_meanFreq,1,0.1090403013316168
Accelerometer + EMG,189,accz_specEntropy,1,0.10387224723702004
Accelerometer + EMG,189,accz_varVal,1,0.10036412580545462
Accelerometer + EMG,189,accz_psdMean,1,0.09673882471608168
Accelerometer + EMG,189,accz_maxVal,1,0.09549540437395687
Accelerometer + EMG,189,GMinter_medianFreq,1,0.09462002518971264
Accelerometer + EMG,189,accy_minVal,1,0.09238026570101837
Accelerometer + EMG,189,PLinter_medianFreq,1,0.09045364258108268
Accelerometer + EMG,189,RFinter_specEntropy,1,0.08907555835057916
Accelerometer + EMG,189,GMinter_emdEnergy,1,0.08843526430659705
Accelerometer + EMG,189,accy_domFreq,1,0.08695213358109037
Accelerometer + EMG,189,accz_cvVal,1,0.08423387967977813
Accelerometer + EMG,189,MGinter_waveformLength,1,0.08322973324206032
Accelerometer + EMG,189,PLinter_maxVal,1,0.08308375400893425
Accelerometer + EMG,189,accx_specEntropy,1,0.0803922930440809
Accelerometer + EMG,189,PLinter_peakToPeak,1,0.07713908660206324
Accelerometer + EMG,189,BFinter_medianFreq,1,0.07630122525960471
Accelerometer + EMG,189,accz_peakToPeak,1,0.07390607376368853
Accelerometer + EMG,189,accy_sdVal,1,0.07304736058262627
Accelerometer + EMG,189,GMinter_peakToPeak,1,0.0728342580951125
Accelerometer + EMG,189,TAinter_specEntropy,1,0.07276842994102493
Accelerometer + EMG,189,GMinter_maxVal,1,0.07262883880047899
Accelerometer + EMG,189,GMinter_varVal,1,0.07127578195033564
Accelerometer + EMG,189,PLinter_domFreq,1,0.06930879601527624
Accelerometer + EMG,189,TAinter_domAmp,1,0.06740205694390432
Accelerometer + EMG,189,accy_psdAsymmetry,1,0.06693583093180332
Accelerometer + EMG,189,accy_varVal,1,0.06683144862527046
Accelerometer + EMG,189,BFinter_domFreq,1,0.06617710230284143
Accelerometer + EMG,189,accz_domAmp,1,0.06603268838746654
Accelerometer + EMG,189,accz_medianFreq,1,0.06563650384690012
Accelerometer + EMG,189,TAinter_medianFreq,1,0.0641237345888609
Accelerometer + EMG,189,PLinter_varVal,1,0.06401497987636263
Accelerometer + EMG,189,GMinter_psdMean,1,0.06353240127344356
Accelerometer + EMG,189,GMinter_meanPowerFreq,1,0.06353240127344356
Accelerometer + EMG,189,BFinter_mavVal,1,0.06336537122761321
Accelerometer + EMG,189,accy_cvVal,1,0.06319485339456186
Accelerometer + EMG,189,GMinter_cwtMean,1,0.06310314787415829
Accelerometer + EMG,189,accy_mavVal,1,0.06301270809305835
Accelerometer + EMG,189,GMinter_sdVal,1,0.06293445364862889
Accelerometer + EMG,189,accz_meanFreq,1,0.06259862320925176
Accelerometer + EMG,189,BFinter_minVal,1,0.06234487851678849
Accelerometer + EMG,189,GMinter_dwtEnergy,1,0.060737023331356076
Accelerometer + EMG,189,MGinter_specEntropy,1,0.05736261098219728
Accelerometer + EMG,189,RFinter_cvVal,1,0.05685481590144093
Accelerometer + EMG,189,PLinter_psdMean,1,0.05659439527425277
Accelerometer + EMG,189,PLinter_meanPowerFreq,1,0.05659439527425277
Accelerometer + EMG,189,BFinter_varVal,1,0.056592485061505195
Accelerometer + EMG,189,MGinter_sdVal,1,0.054751814940336686
Accelerometer + EMG,189,TAinter_waveformLength,1,0.0545978310146297
Accelerometer + EMG,189,BFinter_cwtMean,1,0.053041843528085296
Accelerometer + EMG,189,GMinter_rmsVal,1,0.05256649617929923
Accelerometer + EMG,189,MGinter_cwtMean,1,0.0505386076862027
Accelerometer + EMG,189,RFinter_medianFreq,1,0.05040617168895359
Accelerometer + EMG,189,PLinter_emdEnergy,1,0.048535497598223364
Accelerometer + EMG,189,BFinter_domAmp,1,0.047646517793080455
Accelerometer + EMG,189,MGinter_rmsVal,1,0.046482456592024525
Accelerometer + EMG,189,GMinter_specEntropy,1,0.046145204560258744
Accelerometer + EMG,189,RFinter_harmonicRatio,1,0.044222419140447826
Accelerometer + EMG,189,MGinter_harmonicRatio,1,0.04389845058164024
Accelerometer + EMG,189,accy_psdMean,1,0.0419363295075193
Accelerometer + EMG,189,MGinter_mavVal,1,0.041521417298575204
Accelerometer + EMG,189,PLinter_dwtEnergy,1,0.04107203525102843
Accelerometer + EMG,189,PLinter_sdVal,1,0.04048642480586387
Accelerometer + EMG,189,RFinter_waveformLength,1,0.04046201842823575
Accelerometer + EMG,189,PLinter_cwtMean,1,0.03975824614090423
Accelerometer + EMG,189,PLinter_waveformLength,1,0.037807319994623716
Accelerometer + EMG,189,TAinter_logDetector,1,0.036779957325926434
Accelerometer + EMG,189,accx_medianFreq,1,0.036236927244868315
Accelerometer + EMG,189,RFinter_peakToPeak,1,0.03577885203097949
Accelerometer + EMG,189,accy_meanFreq,1,0.035639647577721166
Accelerometer + EMG,189,RFinter_domAmp,1,0.03545215653504418
Accelerometer + EMG,189,GMinter_mavVal,1,0.0354277630541055
Accelerometer + EMG,189,GMinter_logDetector,1,0.035306918778525744
Accelerometer + EMG,189,GMinter_minVal,1,0.03430049027866041
Accelerometer + EMG,189,TAinter_mavVal,1,0.03427455535324045
Accelerometer + EMG,189,RFinter_sdVal,1,0.03339232605879873
Accelerometer + EMG,189,BFinter_meanVal,1,0.03238761934877433
Accelerometer + EMG,189,PLinter_rmsVal,1,0.03215791201711836
Accelerometer + EMG,189,RFinter_cwtMean,1,0.030436874396162567
Accelerometer + EMG,189,BFinter_sdVal,1,0.029347844566181502
Accelerometer + EMG,189,MGinter_dwtEnergy,1,0.028988069949121464
Accelerometer + EMG,189,accz_psdAsymmetry,1,0.028726116825815495
Accelerometer + EMG,189,RFinter_maxVal,1,0.028625360120473994
Accelerometer + EMG,189,BFinter_dwtEnergy,1,0.028433915065788722
Accelerometer + EMG,189,TAinter_psdMean,1,0.028349761257258063
Accelerometer + EMG,189,TAinter_meanPowerFreq,1,0.028349761257258063
Accelerometer + EMG,189,MGinter_peakToPeak,1,0.028338700784803408
Accelerometer + EMG,189,TAinter_meanFreq,1,0.02828627723729542
Accelerometer + EMG,189,TAinter_rmsVal,1,0.027297771071391964
Accelerometer + EMG,189,TAinter_sdVal,1,0.026871688525373305
Accelerometer + EMG,189,RFinter_rmsVal,1,0.02660880713810535
Accelerometer + EMG,189,GMinter_waveformLength,1,0.026305228578841544
Accelerometer + EMG,189,TAinter_dwtEnergy,1,0.026116776949282813
Accelerometer + EMG,189,MGinter_varVal,1,0.026084912884561415
Accelerometer + EMG,189,RFinter_mavVal,1,0.02590293165475523
Accelerometer + EMG,189,accx_psdAsymmetry,1,0.025322865475456553
Accelerometer + EMG,189,MGinter_psdMean,1,0.025226278756683398
Accelerometer + EMG,189,MGinter_meanPowerFreq,1,0.025226278756683398
Accelerometer + EMG,189,RFinter_varVal,1,0.023253650426520233
Accelerometer + EMG,189,PLinter_logDetector,1,0.02153890401874904
Accelerometer + EMG,189,RFinter_logDetector,1,0.020765025964465986
Accelerometer + EMG,189,BFinter_psdMean,1,0.020510667206350554
Accelerometer + EMG,189,BFinter_meanPowerFreq,1,0.020510667206350554
Accelerometer + EMG,189,TAinter_meanVal,1,0.01973297661690009
Accelerometer + EMG,189,PLinter_mavVal,1,0.01889891030379399
Accelerometer + EMG,189,PLinter_meanVal,1,0.017768906841180664
Accelerometer + EMG,189,BFinter_maxVal,1,0.017503660502569386
Accelerometer + EMG,189,BFinter_peakToPeak,1,0.01643452282885064
Accelerometer + EMG,189,MGinter_emdEnergy,1,0.01608978857541436
Accelerometer + EMG,189,MGinter_meanVal,1,0.01582430406481346
Accelerometer + EMG,189,MGinter_maxVal,1,0.014033484372155148
Accelerometer + EMG,189,MGinter_logDetector,1,0.013586450300237802
Accelerometer + EMG,189,PLinter_domAmp,1,0.012713941008462093
Accelerometer + EMG,189,RFinter_emdEnergy,1,0.012199721414913782
Accelerometer + EMG,189,BFinter_rmsVal,1,0.011428320857538476
Accelerometer + EMG,189,TAinter_emdEnergy,1,0.010037821142132291
Accelerometer + EMG,189,MGinter_domAmp,1,0.009451879091192458
Accelerometer + EMG,189,TAinter_maxVal,1,0.009106033672763313
Accelerometer + EMG,189,TAinter_varVal,1,0.008265681795189056
Accelerometer + EMG,189,GMinter_domAmp,1,0.007897879987408344
Accelerometer + EMG,189,RFinter_psdMean,1,0.007739216328998595
Accelerometer + EMG,189,RFinter_meanPowerFreq,1,0.007739216328998595
Accelerometer + EMG,189,TAinter_cwtMean,1,0.0064336527588095375
Accelerometer + EMG,189,GMinter_meanVal,1,0.006196800213913757
Accelerometer + EMG,189,RFinter_dwtEnergy,1,0.005924159855966456
Accelerometer + EMG,189,TAinter_peakToPeak,1,0.005882051861506734
Accelerometer + EMG,189,BFinter_emdEnergy,1,0.00551765279185449
Accelerometer + EMG,189,RFinter_meanVal,1,0.004187859904140035
All sensors,5,gyroz_maxVal,1,1.146403415589656
All sensors,5,gyroz_varVal,1,0.9294795731196901
All sensors,5,BFinter_cvVal,1,0.8628263415871903
All sensors,5,gyroz_domAmp,1,0.8565493253845746
All sensors,5,MGinter_cvVal,1,0.5056230438195782
All sensors,10,MGinter_cvVal,1,0.8891142191706365
All sensors,10,gyroz_maxVal,1,0.7732783977265423
All sensors,10,BFinter_cvVal,1,0.7491356680759994
All sensors,10,GMinter_psdAsymmetry,1,0.6949797071318643
All sensors,10,gyroz_varVal,1,0.666870371858578
All sensors,10,gyroz_domAmp,1,0.6594559510099018
All sensors,10,gyroy_minVal,1,0.6124060578925214
All sensors,10,gyrox_domFreq,1,0.6111754704876255
All sensors,10,accz_meanVal,1,0.5423108904684871
All sensors,10,gyrox_cvVal,1,0.4944533528964216
All sensors,15,MGinter_cvVal,1,0.8317108137717835
All sensors,15,gyroz_maxVal,1,0.6877882292294554
All sensors,15,GMinter_psdAsymmetry,1,0.6271611982338593
All sensors,15,gyroz_cvVal,1,0.6012210917573264
All sensors,15,gyroy_minVal,1,0.558754190212763
All sensors,15,BFinter_logDetector,1,0.5532073790753791
All sensors,15,BFinter_cvVal,1,0.5511846905894019
All sensors,15,gyrox_domFreq,1,0.5373149108452299
All sensors,15,gyroz_domAmp,1,0.5130590849386116
All sensors,15,MGinter_psdAsymmetry,1,0.4916414407069846
All sensors,15,gyroz_varVal,1,0.4859641786987638
All sensors,15,gyrox_cvVal,1,0.4786885606965479
All sensors,15,gyroz_psdMean,1,0.4758043804218844
All sensors,15,accz_meanVal,1,0.4725248011110432
All sensors,15,TAinter_harmonicRatio,1,0.4593186320398687
All sensors,20,MGinter_cvVal,1,0.7354822508043922
All sensors,20,GMinter_psdAsymmetry,1,0.6380386626820057
All sensors,20,BFinter_logDetector,1,0.600673374036372
All sensors,20,BFinter_cvVal,1,0.5499042440365832
All sensors,20,accz_meanVal,1,0.5254264612803508
All sensors,20,gyroz_maxVal,1,0.5210049125741648
All sensors,20,TAinter_harmonicRatio,1,0.47836375056049557
All sensors,20,gyrox_domFreq,1,0.47647448833183886
All sensors,20,gyroz_cvVal,1,0.47428080301810405
All sensors,20,gyrox_cvVal,1,0.4531935777365655
All sensors,20,gyroy_minVal,1,0.45164006816186947
All sensors,20,gyroz_domAmp,1,0.4278725440274773
All sensors,20,RFinter_minVal,1,0.41705381645352874
All sensors,20,gyroz_meanFreq,1,0.4166886461337132
All sensors,20,PLinter_cvVal,1,0.4093705175380225
All sensors,20,MGinter_psdAsymmetry,1,0.40348873936225815
All sensors,20,gyroz_peakToPeak,1,0.39061130105250186
All sensors,20,gyroz_varVal,1,0.38133898870620553
All sensors,20,accz_rmsVal,1,0.3800372932742015
All sensors,20,gyroz_psdMean,1,0.3735940326702807
All sensors,30,GMinter_psdAsymmetry,1,0.6260810256454192
All sensors,30,MGinter_cvVal,1,0.5829983949191148
All sensors,30,BFinter_cvVal,1,0.540454742689354
All sensors,30,gyroz_maxVal,1,0.47987273560476407
All sensors,30,TAinter_harmonicRatio,1,0.43605626569299183
All sensors,30,BFinter_logDetector,1,0.43258612913373923
All sensors,30,accz_meanVal,1,0.42816891160116527
All sensors,30,gyrox_domFreq,1,0.4183063177486148
All sensors,30,accy_domAmp,1,0.39679375294746183
All sensors,30,MGinter_psdAsymmetry,1,0.3816398357033875
All sensors,30,PLinter_cvVal,1,0.37929994365846764
All sensors,30,gyroz_cvVal,1,0.37588327749579964
All sensors,30,BFinter_waveformLength,1,0.36422300467672963
All sensors,30,gyrox_cvVal,1,0.36296970850472726
All sensors,30,RFinter_minVal,1,0.36069403541146916
All sensors,30,gyroy_minVal,1,0.35989486753678585
All sensors,30,gyroz_peakToPeak,1,0.3527819679020392
All sensors,30,gyrox_harmonicRatio,1,0.32912078835744424
All sensors,30,gyroz_meanFreq,1,0.31931622569283347
All sensors,30,gyroz_domAmp,1,0.31233275962835433
All sensors,30,gyroz_varVal,1,0.30349541564722443
All sensors,30,gyroz_psdMean,1,0.3013867280862264
All sensors,30,MGinter_minVal,1,0.29549480764005376
All sensors,30,gyroy_peakToPeak,1,0.29049978719797537
All sensors,30,accz_rmsVal,1,0.2829252429078879
All sensors,30,gyroz_meanVal,1,0.28191566131887374
All sensors,30,gyroz_specEntropy,1,0.2728129226554334
All sensors,30,gyroz_mavVal,1,0.2527261171253278
All sensors,30,TAinter_psdAsymmetry,1,0.245854113364769
All sensors,30,GMinter_harmonicRatio,1,0.2208157569587833
All sensors,40,GMinter_psdAsymmetry,1,0.5022440553640561
All sensors,40,MGinter_cvVal,1,0.492020065624245
All sensors,40,TAinter_harmonicRatio,1,0.45965129885946676
All sensors,40,BFinter_cvVal,1,0.4433042296021865
All sensors,40,gyrox_domFreq,1,0.4431750085655395
All sensors,40,accz_meanVal,1,0.42537498570842697
All sensors,40,gyroz_maxVal,1,0.42500722142167596
All sensors,40,PLinter_cvVal,1,0.3844865862623785
All sensors,40,gyroy_minVal,1,0.3698372348665819
All sensors,40,BFinter_logDetector,1,0.36370559109686057
All sensors,40,MGinter_psdAsymmetry,1,0.3517169384365135
All sensors,40,gyroz_cvVal,1,0.35049180565308796
All sensors,40,gyrox_cvVal,1,0.3463071276143848
All sensors,40,gyrox_harmonicRatio,1,0.34545122710725473
All sensors,40,RFinter_minVal,1,0.31784552445200975
All sensors,40,gyroz_peakToPeak,1,0.313099870720824
All sensors,40,accz_rmsVal,1,0.28350354113989434
All sensors,40,gyroz_domAmp,1,0.27631379349127816
All sensors,40,gyroz_meanFreq,1,0.27463433929297126
All sensors,40,MGinter_minVal,1,0.27320903382435263
All sensors,40,BFinter_waveformLength,1,0.2722146016108384
All sensors,40,gyroz_psdMean,1,0.272040667464186
All sensors,40,gyroz_varVal,1,0.2718707440176239
All sensors,40,TAinter_psdAsymmetry,1,0.26458072574244085
All sensors,40,GMinter_harmonicRatio,1,0.2621504568127235
All sensors,40,accx_minVal,1,0.26180346053295794
All sensors,40,gyroz_specEntropy,1,0.25937516916310066
All sensors,40,accy_domAmp,1,0.24730143707978303
All sensors,40,gyroy_peakToPeak,1,0.24657144652339083
All sensors,40,accy_specEntropy,1,0.24591052944472006
All sensors,40,gyroz_meanVal,1,0.23351760229932425
All sensors,40,gyroz_mavVal,1,0.22711243021641114
All sensors,40,gyrox_mavVal,1,0.22232911361925145
All sensors,40,RFinter_meanFreq,1,0.20880369493721584
All sensors,40,GMinter_meanFreq,1,0.20837122802919317
All sensors,40,accy_maxVal,1,0.20630057961445133
All sensors,40,accy_harmonicRatio,1,0.2039272162163762
All sensors,40,gyroz_harmonicRatio,1,0.2014485926267764
All sensors,40,gyroz_sdVal,1,0.19959745069285295
All sensors,40,BFinter_specEntropy,1,0.172289879583676
All sensors,50,MGinter_cvVal,1,0.4916167194785916
All sensors,50,GMinter_psdAsymmetry,1,0.4798849392315625
All sensors,50,TAinter_harmonicRatio,1,0.42623837416824334
All sensors,50,gyrox_domFreq,1,0.4108097011290324
All sensors,50,BFinter_cvVal,1,0.40014389728892014
All sensors,50,PLinter_cvVal,1,0.38396052610856796
All sensors,50,gyrox_harmonicRatio,1,0.3805519946254681
All sensors,50,gyroz_maxVal,1,0.3670081746014176
All sensors,50,MGinter_psdAsymmetry,1,0.36510658350583
All sensors,50,gyroy_minVal,1,0.35428276489380234
All sensors,50,gyroz_cvVal,1,0.3448677906054188
All sensors,50,accz_meanVal,1,0.34383196245795117
All sensors,50,BFinter_logDetector,1,0.33648927573565396
All sensors,50,RFinter_minVal,1,0.3028973303918259
All sensors,50,gyrox_cvVal,1,0.2958128435316285
All sensors,50,BFinter_waveformLength,1,0.2792617476891202
All sensors,50,GMinter_meanFreq,1,0.27475090704177535
All sensors,50,accz_rmsVal,1,0.2736574133926904
All sensors,50,gyroz_peakToPeak,1,0.27082676122004695
All sensors,50,accx_minVal,1,0.2545783615851196
All sensors,50,gyroz_specEntropy,1,0.24964758536756518
All sensors,50,gyroz_meanFreq,1,0.24678497080593123
All sensors,50,GMinter_harmonicRatio,1,0.23953508908519264
All sensors,50,accy_domAmp,1,0.2332764981667531
All sensors,50,MGinter_minVal,1,0.232956507945451
All sensors,50,gyroz_domAmp,1,0.23259858301907646
All sensors,50,gyroz_meanVal,1,0.2284916221420793
All sensors,50,gyroy_meanVal,1,0.22705264154476593
All sensors,50,gyroz_varVal,1,0.2266803587012701
All sensors,50,gyroz_psdMean,1,0.22559985223448653
All sensors,50,gyroy_peakToPeak,1,0.21917414239100594
All sensors,50,TAinter_psdAsymmetry,1,0.2145391126796893
All sensors,50,accy_maxVal,1,0.21369494869329464
All sensors,50,gyrox_mavVal,1,0.20578745305628007
All sensors,50,BFinter_mavVal,1,0.20263029842334376
All sensors,50,accy_specEntropy,1,0.20044397053520058
All sensors,50,accy_harmonicRatio,1,0.19957313116357847
All sensors,50,gyroz_mavVal,1,0.19883274018582872
All sensors,50,TAinter_cvVal,1,0.19695957346909654
All sensors,50,accz_minVal,1,0.1953479772331751
All sensors,50,RFinter_meanFreq,1,0.19445216994257283
All sensors,50,GMinter_domFreq,1,0.19393678956626306
All sensors,50,RFinter_psdAsymmetry,1,0.18835139810652649
All sensors,50,PLinter_harmonicRatio,1,0.1877933137633837
All sensors,50,gyroz_harmonicRatio,1,0.18019461719429983
All sensors,50,BFinter_specEntropy,1,0.1704194542744435
All sensors,50,gyroz_sdVal,1,0.1677110320739389
All sensors,50,gyroz_rmsVal,1,0.1670437883869511
All sensors,50,accx_meanVal,1,0.15377709438348477
All sensors,50,accx_mavVal,1,0.15367501647144755
All sensors,240,MGinter_cvVal,1,0.44301538706032373
All sensors,240,GMinter_psdAsymmetry,1,0.4173002891409688
All sensors,240,TAinter_harmonicRatio,1,0.40430171392918623
All sensors,240,gyrox_domFreq,1,0.34224834724483005
All sensors,240,PLinter_cvVal,1,0.3388837987256323
All sensors,240,gyrox_harmonicRatio,1,0.3076478262657448
All sensors,240,BFinter_cvVal,1,0.29237253318377165
All sensors,240,gyroz_maxVal,1,0.29069390827726477
All sensors,240,accz_meanVal,1,0.2892972349821959
All sensors,240,RFinter_minVal,1,0.28098380362017117
All sensors,240,gyroz_cvVal,1,0.276081024200216
All sensors,240,MGinter_psdAsymmetry,1,0.2675035804956186
All sensors,240,gyroy_minVal,1,0.24927016137879607
All sensors,240,MGinter_minVal,1,0.22952924951940668
All sensors,240,gyrox_cvVal,1,0.22647451066576615
All sensors,240,GMinter_meanFreq,1,0.2256415049843842
All sensors,240,accx_minVal,1,0.22269406239634207
All sensors,240,gyroz_peakToPeak,1,0.20856907418649182
All sensors,240,gyroz_meanFreq,1,0.20188690943744347
All sensors,240,GMinter_domFreq,1,0.20087381073577482
All sensors,240,gyroz_specEntropy,1,0.19432369665840854
All sensors,240,gyroz_meanVal,1,0.19361095419378735
All sensors,240,accy_domAmp,1,0.19008701194369046
All sensors,240,BFinter_specEntropy,1,0.1895365893481522
All sensors,240,RFinter_psdAsymmetry,1,0.17781178106071904
All sensors,240,TAinter_psdAsymmetry,1,0.17568748262454506
All sensors,240,TAinter_cvVal,1,0.1754514008742205
All sensors,240,gyrox_medianFreq,1,0.1738297936137034
All sensors,240,accz_domFreq,1,0.1736919037215008
All sensors,240,accy_harmonicRatio,1,0.16497805668912255
All sensors,240,GMinter_harmonicRatio,1,0.16488964681567272
All sensors,240,gyroz_psdMean,1,0.16233697728326787
All sensors,240,gyroz_psdAsymmetry,1,0.16189097791120538
All sensors,240,gyroz_varVal,1,0.16155251798281253
All sensors,240,PLinter_harmonicRatio,1,0.15928077832434318
All sensors,240,gyroz_harmonicRatio,1,0.15857305041982137
All sensors,240,gyroz_domAmp,1,0.15810671221220293
All sensors,240,BFinter_logDetector,1,0.1579653398377655
All sensors,240,gyroy_meanVal,1,0.15786679010817095
All sensors,240,gyroy_peakToPeak,1,0.15682503341485748
All sensors,240,accy_medianFreq,1,0.15300532077778187
All sensors,240,gyroy_cvVal,1,0.14904348422438748
All sensors,240,accz_minVal,1,0.14900579402679842
All sensors,240,gyroz_mavVal,1,0.14625904930662798
All sensors,240,accy_specEntropy,1,0.14532117146439863
All sensors,240,gyroz_domFreq,1,0.14510655307858744
All sensors,240,accy_maxVal,1,0.14482084697514616
All sensors,240,accy_meanVal,1,0.14200071339809814
All sensors,240,BFinter_minVal,1,0.14180454455229774
All sensors,240,MGinter_meanFreq,1,0.14141863796996945
All sensors,240,gyrox_specEntropy,1,0.1408988653605131
All sensors,240,gyroz_sdVal,1,0.1280606409205128
All sensors,240,gyroz_rmsVal,1,0.12771629114976424
All sensors,240,accx_domAmp,1,0.12747568277117122
All sensors,240,accx_peakToPeak,1,0.12743723698878767
All sensors,240,BFinter_waveformLength,1,0.12710447484762796
All sensors,240,gyroz_minVal,1,0.12261975673181197
All sensors,240,TAinter_minVal,1,0.1213651901003359
All sensors,240,GMinter_cvVal,1,0.12007471713271589
All sensors,240,RFinter_meanFreq,1,0.11785399553083398
All sensors,240,accz_harmonicRatio,1,0.11671838900867386
All sensors,240,MGinter_harmonicRatio,1,0.11594787401713054
All sensors,240,RFinter_domFreq,1,0.11471790776897763
All sensors,240,MGinter_domFreq,1,0.11404264445743868
All sensors,240,GMinter_minVal,1,0.11384717474526339
All sensors,240,gyrox_mavVal,1,0.11327837155746012
All sensors,240,MGinter_medianFreq,1,0.11034443508213644
All sensors,240,gyroz_medianFreq,1,0.10668858759599176
All sensors,240,RFinter_cvVal,1,0.10630570602088796
All sensors,240,gyrox_meanFreq,1,0.10522649615503077
All sensors,240,accx_psdMean,1,0.1040608785351919
All sensors,240,BFinter_meanFreq,1,0.10397615416825375
All sensors,240,accx_rmsVal,1,0.1031894672617653
All sensors,240,accx_varVal,1,0.10256433350920686
All sensors,240,accz_sdVal,1,0.10193154611674737
All sensors,240,PLinter_psdAsymmetry,1,0.1018683431131232
All sensors,240,accz_rmsVal,1,0.09887161491647146
All sensors,240,gyroy_domFreq,1,0.09833630052297537
All sensors,240,accx_harmonicRatio,1,0.09646123267843328
All sensors,240,accx_meanVal,1,0.09613863424894703
All sensors,240,accx_mavVal,1,0.09603508026077222
All sensors,240,gyrox_meanVal,1,0.09593458879066598
All sensors,240,accx_sdVal,1,0.09492760097378383
All sensors,240,gyroy_medianFreq,1,0.09367769650446593
All sensors,240,accy_rmsVal,1,0.09244570036133982
All sensors,240,accy_domFreq,1,0.09218316545579934
All sensors,240,GMinter_medianFreq,1,0.09126132936491267
All sensors,240,PLinter_domFreq,1,0.09109431721464316
All sensors,240,gyrox_rmsVal,1,0.09039635530901512
All sensors,240,gyroy_specEntropy,1,0.08567727717427982
All sensors,240,accx_domFreq,1,0.08508252158440577
All sensors,240,accx_maxVal,1,0.08474635215314445
All sensors,240,gyroy_harmonicRatio,1,0.08457502778943841
All sensors,240,accx_cvVal,1,0.0844543034622996
All sensors,240,gyrox_sdVal,1,0.08256530815034925
All sensors,240,accx_meanFreq,1,0.08192822384273953
All sensors,240,PLinter_maxVal,1,0.08116358430009991
All sensors,240,gyroy_domAmp,1,0.07991377784385945
All sensors,240,gyroy_psdMean,1,0.07881464462246539
All sensors,240,PLinter_peakToPeak,1,0.07804607735622847
All sensors,240,PLinter_minVal,1,0.07799947249323462
All sensors,240,gyrox_domAmp,1,0.07790085730470472
All sensors,240,accz_cvVal,1,0.07737187185988965
All sensors,240,accx_specEntropy,1,0.07683713779974514
All sensors,240,BFinter_psdAsymmetry,1,0.07591354450161318
All sensors,240,gyroy_varVal,1,0.0738219448411334
All sensors,240,accz_mavVal,1,0.0736072453563718
All sensors,240,BFinter_domFreq,1,0.07296308457634702
All sensors,240,accz_varVal,1,0.07007760159221606
All sensors,240,gyroy_rmsVal,1,0.06965772372313343
All sensors,240,TAinter_domAmp,1,0.06857801583040558
All sensors,240,BFinter_harmonicRatio,1,0.0675824653139009
All sensors,240,gyroy_mavVal,1,0.06638501588257194
All sensors,240,BFinter_mavVal,1,0.06597955600370156
All sensors,240,PLinter_varVal,1,0.06428029176152156
All sensors,240,accz_maxVal,1,0.06330510192963786
All sensors,240,accy_meanFreq,1,0.06317029412239596
All sensors,240,gyrox_maxVal,1,0.06299985442927104
All sensors,240,gyroy_sdVal,1,0.06201124943131858
All sensors,240,GMinter_emdEnergy,1,0.061354406111706596
All sensors,240,RFinter_medianFreq,1,0.06039626446597205
All sensors,240,accy_mavVal,1,0.05989158028453085
All sensors,240,PLinter_psdMean,1,0.05909163792239919
All sensors,240,PLinter_meanPowerFreq,1,0.05909163792239919
All sensors,240,GMinter_peakToPeak,1,0.05753793320270947
All sensors,240,accy_peakToPeak,1,0.05581600104994894
All sensors,240,PLinter_specEntropy,1,0.05566779368151855
All sensors,240,accz_specEntropy,1,0.05519530362594572
All sensors,240,gyrox_minVal,1,0.05503486440820865
All sensors,240,RFinter_specEntropy,1,0.05496048295468806
All sensors,240,gyrox_peakToPeak,1,0.054569004960519224
All sensors,240,TAinter_waveformLength,1,0.054246957537097594
All sensors,240,GMinter_maxVal,1,0.05319401137944124
All sensors,240,accz_peakToPeak,1,0.05254852339390428
All sensors,240,GMinter_cwtMean,1,0.052473263912818736
All sensors,240,BFinter_varVal,1,0.05165448055138955
All sensors,240,TAinter_specEntropy,1,0.05037011470498672
All sensors,240,TAinter_medianFreq,1,0.05003319872758979
All sensors,240,MGinter_waveformLength,1,0.049854682728170084
All sensors,240,PLinter_meanFreq,1,0.04963395448307243
All sensors,240,GMinter_specEntropy,1,0.04905729086374969
All sensors,240,gyrox_varVal,1,0.04813983359320542
All sensors,240,GMinter_varVal,1,0.04729018513468822
All sensors,240,GMinter_sdVal,1,0.046274077829971554
All sensors,240,PLinter_cwtMean,1,0.045822324794007045
All sensors,240,GMinter_psdMean,1,0.045024855910890414
All sensors,240,GMinter_meanPowerFreq,1,0.045024855910890414
All sensors,240,gyroy_maxVal,1,0.04498891833809335
All sensors,240,BFinter_peakToPeak,1,0.044694765094358324
All sensors,240,MGinter_cwtMean,1,0.044143409097422474
All sensors,240,BFinter_cwtMean,1,0.04345999665590483
All sensors,240,PLinter_emdEnergy,1,0.043271443978665065
All sensors,240,gyrox_psdMean,1,0.04321879361222263
All sensors,240,GMinter_logDetector,1,0.042599796118215905
All sensors,240,GMinter_rmsVal,1,0.04138787508878838
All sensors,240,accz_psdMean,1,0.04076219337406237
All sensors,240,PLinter_sdVal,1,0.03956055946862666
All sensors,240,GMinter_dwtEnergy,1,0.03924689510525073
All sensors,240,accy_minVal,1,0.039202972961271815
All sensors,240,accy_cvVal,1,0.03852917059439409
All sensors,240,BFinter_domAmp,1,0.037970680564029205
